"","Hour","variable","value"
"371",11,"2016-10-16","62"
"372",12,"2016-10-16","62"
"373",13,"2016-10-16","67"
"374",14,"2016-10-16","64"
"375",15,"2016-10-16","65"
"376",16,"2016-10-16","61"
"377",17,"2016-10-16","67"
"378",18,"2016-10-16","82"
"379",19,"2016-10-16","90"
"380",20,"2016-10-16","94"
"381",21,"2016-10-16","95"
"382",22,"2016-10-16","97"
"383",23,"2016-10-16","97"
"384",24,"2016-10-16","97"
"385",1,"2016-10-17","97"
"386",2,"2016-10-17","98"
"387",3,"2016-10-17","98"
"388",4,"2016-10-17","98"
"389",5,"2016-10-17","98"
"390",6,"2016-10-17","96"
"391",7,"2016-10-17","96"
"392",8,"2016-10-17","94"
"393",9,"2016-10-17","93"
"394",10,"2016-10-17","79"
"395",11,"2016-10-17","72"
"396",12,"2016-10-17","67"
"397",13,"2016-10-17","59"
"398",14,"2016-10-17","73"
"399",15,"2016-10-17","69"
"400",16,"2016-10-17","69"
"401",17,"2016-10-17","76"
"402",18,"2016-10-17","81"
"403",19,"2016-10-17","85"
"404",20,"2016-10-17","89"
"405",21,"2016-10-17","88"
"406",22,"2016-10-17","93"
"407",23,"2016-10-17","93"
"408",24,"2016-10-17","90"
"409",1,"2016-10-18","92"
"410",2,"2016-10-18","93"
"411",3,"2016-10-18","93"
"412",4,"2016-10-18","95"
"413",5,"2016-10-18","95"
"414",6,"2016-10-18","96"
"415",7,"2016-10-18","86"
"416",8,"2016-10-18","76"
"417",9,"2016-10-18","74"
"418",10,"2016-10-18","67"
"419",11,"2016-10-18","63"
"420",12,"2016-10-18","71"
"421",13,"2016-10-18","74"
"422",14,"2016-10-18","74"
"423",15,"2016-10-18","76"
"424",16,"2016-10-18","79"
"425",17,"2016-10-18","85"
"426",18,"2016-10-18","89"
"427",19,"2016-10-18","94"
"428",20,"2016-10-18","95"
"429",21,"2016-10-18","96"
"430",22,"2016-10-18","97"
"431",23,"2016-10-18","97"
"432",24,"2016-10-18","97"
"433",1,"2016-10-19","98"
"434",2,"2016-10-19","98"
"435",3,"2016-10-19","98"
"436",4,"2016-10-19","98"
"437",5,"2016-10-19","97"
"438",6,"2016-10-19","96"
"439",7,"2016-10-19","95"
"440",8,"2016-10-19","79"
"441",9,"2016-10-19","74"
"442",10,"2016-10-19","68"
"443",11,"2016-10-19","61"
"444",12,"2016-10-19","63"
"445",13,"2016-10-19","70"
"446",14,"2016-10-19","64"
"447",15,"2016-10-19","72"
"448",16,"2016-10-19","74"
"449",17,"2016-10-19","82"
"450",18,"2016-10-19","87"
"451",19,"2016-10-19","87"
"452",20,"2016-10-19","91"
"453",21,"2016-10-19","94"
"454",22,"2016-10-19","95"
"455",23,"2016-10-19","96"
"456",24,"2016-10-19","96"
"457",1,"2016-10-20","97"
"458",2,"2016-10-20","97"
"459",3,"2016-10-20","97"
"460",4,"2016-10-20","97"
"461",5,"2016-10-20","98"
"462",6,"2016-10-20","98"
"463",7,"2016-10-20","98"
"464",8,"2016-10-20","94"
"465",9,"2016-10-20","84"
"466",10,"2016-10-20","86"
"467",11,"2016-10-20","77"
"468",12,"2016-10-20","79"
"469",13,"2016-10-20","81"
"470",14,"2016-10-20","85"
"471",15,"2016-10-20","80"
"472",16,"2016-10-20","80"
"473",17,"2016-10-20","87"
"474",18,"2016-10-20","X"
"475",19,"2016-10-20","85"
"476",20,"2016-10-20","94"
"477",21,"2016-10-20","91"
"478",22,"2016-10-20","95"
"479",23,"2016-10-20","95"
"480",24,"2016-10-20","91"
"481",1,"2016-10-21","91"
"482",2,"2016-10-21","93"
"483",3,"2016-10-21","96"
"484",4,"2016-10-21","91"
"485",5,"2016-10-21","91"
"486",6,"2016-10-21","90"
"487",7,"2016-10-21","85"
"488",8,"2016-10-21","85"
"489",9,"2016-10-21","80"
"490",10,"2016-10-21","76"
"491",11,"2016-10-21","67"
"492",12,"2016-10-21","62"
"493",13,"2016-10-21","60"
"494",14,"2016-10-21","61"
"495",15,"2016-10-21","66"
"496",16,"2016-10-21","71"
"497",17,"2016-10-21","83"
"498",18,"2016-10-21","90"
"499",19,"2016-10-21","89"
"500",20,"2016-10-21","81"
"501",21,"2016-10-21","80"
"502",22,"2016-10-21","81"
"503",23,"2016-10-21","81"
"504",24,"2016-10-21","83"
"505",1,"2016-10-22","83"
"506",2,"2016-10-22","86"
"507",3,"2016-10-22","84"
"508",4,"2016-10-22","84"
"509",5,"2016-10-22","82"
"510",6,"2016-10-22","84"
"511",7,"2016-10-22","84"
"512",8,"2016-10-22","78"
"513",9,"2016-10-22","73"
"514",10,"2016-10-22","68"
"515",11,"2016-10-22","68"
"516",12,"2016-10-22","65"
"517",13,"2016-10-22","70"
"518",14,"2016-10-22","66"
"519",15,"2016-10-22","71"
"520",16,"2016-10-22","69"
"521",17,"2016-10-22","75"
"522",18,"2016-10-22","79"
"523",19,"2016-10-22","87"
"524",20,"2016-10-22","93"
"525",21,"2016-10-22","X"
"526",22,"2016-10-22","94"
"527",23,"2016-10-22","96"
"528",24,"2016-10-22","97"
"529",1,"2016-10-23","97"
"530",2,"2016-10-23","97"
"531",3,"2016-10-23","97"
"532",4,"2016-10-23","97"
"533",5,"2016-10-23","95"
"534",6,"2016-10-23","96"
"535",7,"2016-10-23","92"
"536",8,"2016-10-23","83"
"537",9,"2016-10-23","76"
"538",10,"2016-10-23","75"
"539",11,"2016-10-23","66"
"540",12,"2016-10-23","68"
"541",13,"2016-10-23","72"
"542",14,"2016-10-23","68"
"543",15,"2016-10-23","61"
"544",16,"2016-10-23","65"
"545",17,"2016-10-23","70"
"546",18,"2016-10-23","79"
"547",19,"2016-10-23","83"
"548",20,"2016-10-23","91"
"549",21,"2016-10-23","92"
"550",22,"2016-10-23","94"
"551",23,"2016-10-23","96"
"552",24,"2016-10-23","94"
"553",1,"2016-10-24","94"
"554",2,"2016-10-24","94"
"555",3,"2016-10-24","96"
"556",4,"2016-10-24","97"
"557",5,"2016-10-24","98"
"558",6,"2016-10-24","98"
"559",7,"2016-10-24","98"
"560",8,"2016-10-24","82"
"561",9,"2016-10-24","74"
"562",10,"2016-10-24","65"
"563",11,"2016-10-24","63"
"564",12,"2016-10-24","58"
"565",13,"2016-10-24","58"
"566",14,"2016-10-24","60"
"567",15,"2016-10-24","61"
"568",16,"2016-10-24","64"
"569",17,"2016-10-24","69"
"570",18,"2016-10-24","81"
"571",19,"2016-10-24","85"
"572",20,"2016-10-24","87"
"573",21,"2016-10-24","90"
"574",22,"2016-10-24","92"
"575",23,"2016-10-24","91"
"576",24,"2016-10-24","95"
"577",1,"2016-10-25","97"
"578",2,"2016-10-25","97"
"579",3,"2016-10-25","98"
"580",4,"2016-10-25","98"
"581",5,"2016-10-25","98"
"582",6,"2016-10-25","X"
"583",7,"2016-10-25","98"
"584",8,"2016-10-25","88"
"585",9,"2016-10-25","79"
"586",10,"2016-10-25","74"
"587",11,"2016-10-25","66"
"588",12,"2016-10-25","67"
"589",13,"2016-10-25","76"
"590",14,"2016-10-25","73"
"591",15,"2016-10-25","72"
"592",16,"2016-10-25","70"
"593",17,"2016-10-25","73"
"594",18,"2016-10-25","80"
"595",19,"2016-10-25","89"
"596",20,"2016-10-25","87"
"597",21,"2016-10-25","94"
"598",22,"2016-10-25","95"
"599",23,"2016-10-25","96"
"600",24,"2016-10-25","96"
"601",1,"2016-10-26","96"
"602",2,"2016-10-26","96"
"603",3,"2016-10-26","95"
"604",4,"2016-10-26","96"
"605",5,"2016-10-26","97"
"606",6,"2016-10-26","97"
"607",7,"2016-10-26","97"
"608",8,"2016-10-26","84"
"609",9,"2016-10-26","73"
"610",10,"2016-10-26","66"
"611",11,"2016-10-26","63"
"612",12,"2016-10-26","61"
"613",13,"2016-10-26","59"
"614",14,"2016-10-26","64"
"615",15,"2016-10-26","66"
"616",16,"2016-10-26","67"
"617",17,"2016-10-26","71"
"618",18,"2016-10-26","78"
"619",19,"2016-10-26","79"
"620",20,"2016-10-26","81"
"621",21,"2016-10-26","82"
"622",22,"2016-10-26","86"
"623",23,"2016-10-26","94"
"624",24,"2016-10-26","X"
"625",1,"2016-10-27","96"
"626",2,"2016-10-27","96"
"627",3,"2016-10-27","94"
"628",4,"2016-10-27","96"
"629",5,"2016-10-27","96"
"630",6,"2016-10-27","96"
"631",7,"2016-10-27","92"
"632",8,"2016-10-27","88"
"633",9,"2016-10-27","76"
"634",10,"2016-10-27","69"
"635",11,"2016-10-27","66"
"636",12,"2016-10-27","63"
"637",13,"2016-10-27","64"
"638",14,"2016-10-27","70"
"639",15,"2016-10-27","70"
"640",16,"2016-10-27","69"
"641",17,"2016-10-27","73"
"642",18,"2016-10-27","79"
"643",19,"2016-10-27","85"
"644",20,"2016-10-27","90"
"645",21,"2016-10-27","90"
"646",22,"2016-10-27","91"
"647",23,"2016-10-27","94"
"648",24,"2016-10-27","96"
"649",1,"2016-10-28","97"
"650",2,"2016-10-28","97"
"651",3,"2016-10-28","97"
"652",4,"2016-10-28","98"
"653",5,"2016-10-28","98"
"654",6,"2016-10-28","98"
"655",7,"2016-10-28","98"
"656",8,"2016-10-28","96"
"657",9,"2016-10-28","90"
"658",10,"2016-10-28","80"
"659",11,"2016-10-28","71"
"660",12,"2016-10-28","69"
"661",13,"2016-10-28","70"
"662",14,"2016-10-28","69"
"663",15,"2016-10-28","73"
"664",16,"2016-10-28","74"
"665",17,"2016-10-28","78"
"666",18,"2016-10-28","82"
"667",19,"2016-10-28","89"
"668",20,"2016-10-28","90"
"669",21,"2016-10-28","91"
"670",22,"2016-10-28","94"
"671",23,"2016-10-28","93"
"672",24,"2016-10-28","95"
"673",1,"2016-10-29","96"
"674",2,"2016-10-29","97"
"675",3,"2016-10-29","96"
"676",4,"2016-10-29","97"
"677",5,"2016-10-29","98"
"678",6,"2016-10-29","98"
"679",7,"2016-10-29","98"
"680",8,"2016-10-29","88"
"681",9,"2016-10-29","83"
"682",10,"2016-10-29","74"
"683",11,"2016-10-29","62"
"684",12,"2016-10-29","72"
"685",13,"2016-10-29","67"
"686",14,"2016-10-29","66"
"687",15,"2016-10-29","68"
"688",16,"2016-10-29","71"
"689",17,"2016-10-29","75"
"690",18,"2016-10-29","80"
"691",19,"2016-10-29","83"
"692",20,"2016-10-29","86"
"693",21,"2016-10-29","X"
"694",22,"2016-10-29","88"
"695",23,"2016-10-29","89"
"696",24,"2016-10-29","89"
"697",1,"2016-10-30","89"
"698",2,"2016-10-30","90"
"699",3,"2016-10-30","89"
"700",4,"2016-10-30","88"
"701",5,"2016-10-30","90"
"702",6,"2016-10-30","90"
"703",7,"2016-10-30","88"
"704",8,"2016-10-30","82"
"705",9,"2016-10-30","77"
"706",10,"2016-10-30","73"
"707",11,"2016-10-30","70"
"708",12,"2016-10-30","66"
"709",13,"2016-10-30","61"
"710",14,"2016-10-30","60"
"711",15,"2016-10-30","63"
"712",16,"2016-10-30","66"
"713",17,"2016-10-30","68"
"714",18,"2016-10-30","71"
"715",19,"2016-10-30","75"
"716",20,"2016-10-30","77"
"717",21,"2016-10-30","83"
"718",22,"2016-10-30","85"
"719",23,"2016-10-30","86"
"720",24,"2016-10-30","86"
"721",1,"2016-10-31","86"
"722",2,"2016-10-31","85"
"723",3,"2016-10-31","88"
"724",4,"2016-10-31","93"
"725",5,"2016-10-31","95"
"726",6,"2016-10-31","96"
"727",7,"2016-10-31","95"
"728",8,"2016-10-31","84"
"729",9,"2016-10-31","78"
"730",10,"2016-10-31","71"
"731",11,"2016-10-31","65"
"732",12,"2016-10-31","65"
"733",13,"2016-10-31","59"
"734",14,"2016-10-31","58"
"735",15,"2016-10-31","62"
"736",16,"2016-10-31","66"
"737",17,"2016-10-31","71"
"738",18,"2016-10-31","77"
"739",19,"2016-10-31","80"
"740",20,"2016-10-31","83"
"741",21,"2016-10-31","86"
"742",22,"2016-10-31","88"
"743",23,"2016-10-31","88"
"744",24,"2016-10-31","89"
"745",1,"2016-11-01","92"
