"","Hour","variable","value"
"1519",7,"2016-12-03","18.9"
"1520",8,"2016-12-03","19.5"
"1521",9,"2016-12-03","20.7"
"1522",10,"2016-12-03","22.0"
"1523",11,"2016-12-03","22.9"
"1524",12,"2016-12-03","23.5"
"1525",13,"2016-12-03","24.5"
"1526",14,"2016-12-03","24.3"
"1527",15,"2016-12-03","23.4"
"1528",16,"2016-12-03","22.5"
"1529",17,"2016-12-03","21.8"
"1530",18,"2016-12-03","21.3"
"1531",19,"2016-12-03","21.0"
"1532",20,"2016-12-03","20.4"
"1533",21,"2016-12-03","20.6"
"1534",22,"2016-12-03","20.3"
"1535",23,"2016-12-03","20.0"
"1536",24,"2016-12-03","19.8"
"1537",1,"2016-12-04","19.8"
"1538",2,"2016-12-04","19.7"
"1539",3,"2016-12-04","19.4"
"1540",4,"2016-12-04","19.2"
"1541",5,"2016-12-04","19.0"
"1542",6,"2016-12-04","18.3"
"1543",7,"2016-12-04","18.3"
"1544",8,"2016-12-04","19.7"
"1545",9,"2016-12-04","21.4"
"1546",10,"2016-12-04","23.6"
"1547",11,"2016-12-04","23.1"
"1548",12,"2016-12-04","22.5"
"1549",13,"2016-12-04","22.0"
"1550",14,"2016-12-04","21.5"
"1551",15,"2016-12-04","21.8"
"1552",16,"2016-12-04","21.9"
"1553",17,"2016-12-04","21.5"
"1554",18,"2016-12-04","20.8"
"1555",19,"2016-12-04","20.4"
"1556",20,"2016-12-04","20.5"
"1557",21,"2016-12-04","20.2"
"1558",22,"2016-12-04","20.6"
"1559",23,"2016-12-04","20.5"
"1560",24,"2016-12-04","20.5"
"1561",1,"2016-12-05","20.5"
"1562",2,"2016-12-05","20.4"
"1563",3,"2016-12-05","20.3"
"1564",4,"2016-12-05","20.2"
"1565",5,"2016-12-05","19.9"
"1566",6,"2016-12-05","19.7"
"1567",7,"2016-12-05","20.3"
"1568",8,"2016-12-05","20.8"
"1569",9,"2016-12-05","22.0"
"1570",10,"2016-12-05","22.5"
"1571",11,"2016-12-05","23.0"
"1572",12,"2016-12-05","24.1"
"1573",13,"2016-12-05","22.3"
"1574",14,"2016-12-05","21.9"
"1575",15,"2016-12-05","21.5"
"1576",16,"2016-12-05","21.2"
"1577",17,"2016-12-05","20.3"
"1578",18,"2016-12-05","19.8"
"1579",19,"2016-12-05","19.6"
"1580",20,"2016-12-05","19.6"
"1581",21,"2016-12-05","19.6"
"1582",22,"2016-12-05","19.2"
"1583",23,"2016-12-05","18.8"
"1584",24,"2016-12-05","18.6"
"1585",1,"2016-12-06","18.5"
"1586",2,"2016-12-06","18.2"
"1587",3,"2016-12-06","18.2"
"1588",4,"2016-12-06","17.9"
"1589",5,"2016-12-06","17.7"
"1590",6,"2016-12-06","17.7"
"1591",7,"2016-12-06","17.7"
"1592",8,"2016-12-06","17.6"
"1593",9,"2016-12-06","17.9"
"1594",10,"2016-12-06","17.8"
"1595",11,"2016-12-06","17.6"
"1596",12,"2016-12-06","17.8"
"1597",13,"2016-12-06","18.2"
"1598",14,"2016-12-06","17.8"
"1599",15,"2016-12-06","17.3"
"1600",16,"2016-12-06","17.2"
"1601",17,"2016-12-06","17.1"
"1602",18,"2016-12-06","17.0"
"1603",19,"2016-12-06","17.2"
"1604",20,"2016-12-06","17.1"
"1605",21,"2016-12-06","17.1"
"1606",22,"2016-12-06","17.1"
"1607",23,"2016-12-06","17.0"
"1608",24,"2016-12-06","17.2"
"1609",1,"2016-12-07","17.2"
"1610",2,"2016-12-07","17.2"
"1611",3,"2016-12-07","16.9"
"1612",4,"2016-12-07","16.9"
"1613",5,"2016-12-07","16.9"
"1614",6,"2016-12-07","16.9"
"1615",7,"2016-12-07","17.0"
"1616",8,"2016-12-07","17.3"
"1617",9,"2016-12-07","17.7"
"1618",10,"2016-12-07","19.2"
"1619",11,"2016-12-07","19.5"
"1620",12,"2016-12-07","20.7"
"1621",13,"2016-12-07","20.8"
"1622",14,"2016-12-07","21.7"
"1623",15,"2016-12-07","20.9"
"1624",16,"2016-12-07","19.6"
"1625",17,"2016-12-07","18.4"
"1626",18,"2016-12-07","17.7"
"1627",19,"2016-12-07","17.7"
"1628",20,"2016-12-07","17.5"
"1629",21,"2016-12-07","17.7"
"1630",22,"2016-12-07","17.3"
"1631",23,"2016-12-07","16.9"
"1632",24,"2016-12-07","16.9"
"1633",1,"2016-12-08","17.1"
"1634",2,"2016-12-08","16.9"
"1635",3,"2016-12-08","16.6"
"1636",4,"2016-12-08","16.5"
"1637",5,"2016-12-08","X"
"1638",6,"2016-12-08","16.7"
"1639",7,"2016-12-08","16.9"
"1640",8,"2016-12-08","17.9"
"1641",9,"2016-12-08","18.7"
"1642",10,"2016-12-08","19.6"
"1643",11,"2016-12-08","20.5"
"1644",12,"2016-12-08","21.2"
"1645",13,"2016-12-08","20.7"
"1646",14,"2016-12-08","19.9"
"1647",15,"2016-12-08","19.3"
"1648",16,"2016-12-08","19.6"
"1649",17,"2016-12-08","19.0"
"1650",18,"2016-12-08","18.6"
"1651",19,"2016-12-08","18.6"
"1652",20,"2016-12-08","18.7"
"1653",21,"2016-12-08","18.5"
"1654",22,"2016-12-08","18.6"
"1655",23,"2016-12-08","18.6"
"1656",24,"2016-12-08","18.5"
"1657",1,"2016-12-09","18.7"
"1658",2,"2016-12-09","18.7"
"1659",3,"2016-12-09","18.8"
"1660",4,"2016-12-09","18.6"
"1661",5,"2016-12-09","18.5"
"1662",6,"2016-12-09","18.4"
"1663",7,"2016-12-09","18.3"
"1664",8,"2016-12-09","19.8"
"1665",9,"2016-12-09","21.0"
"1666",10,"2016-12-09","21.6"
"1667",11,"2016-12-09","22.5"
"1668",12,"2016-12-09","22.0"
"1669",13,"2016-12-09","21.8"
"1670",14,"2016-12-09","21.5"
"1671",15,"2016-12-09","21.4"
"1672",16,"2016-12-09","20.9"
"1673",17,"2016-12-09","19.9"
"1674",18,"2016-12-09","19.5"
"1675",19,"2016-12-09","19.3"
"1676",20,"2016-12-09","19.3"
"1677",21,"2016-12-09","19.1"
"1678",22,"2016-12-09","19.3"
"1679",23,"2016-12-09","19.2"
"1680",24,"2016-12-09","18.7"
"1681",1,"2016-12-10","17.9"
"1682",2,"2016-12-10","17.8"
"1683",3,"2016-12-10","17.5"
"1684",4,"2016-12-10","17.5"
"1685",5,"2016-12-10","17.1"
"1686",6,"2016-12-10","17.2"
"1687",7,"2016-12-10","17.8"
"1688",8,"2016-12-10","20.0"
"1689",9,"2016-12-10","22.0"
"1690",10,"2016-12-10","23.2"
"1691",11,"2016-12-10","25.0"
"1692",12,"2016-12-10","24.6"
"1693",13,"2016-12-10","24.9"
"1694",14,"2016-12-10","24.6"
"1695",15,"2016-12-10","23.8"
"1696",16,"2016-12-10","23.0"
"1697",17,"2016-12-10","20.5"
"1698",18,"2016-12-10","19.6"
"1699",19,"2016-12-10","19.0"
"1700",20,"2016-12-10","18.6"
"1701",21,"2016-12-10","18.5"
"1702",22,"2016-12-10","18.3"
"1703",23,"2016-12-10","18.1"
"1704",24,"2016-12-10","17.9"
"1705",1,"2016-12-11","17.7"
"1706",2,"2016-12-11","17.6"
"1707",3,"2016-12-11","17.4"
"1708",4,"2016-12-11","17.4"
"1709",5,"2016-12-11","17.2"
"1710",6,"2016-12-11","17.2"
"1711",7,"2016-12-11","17.3"
"1712",8,"2016-12-11","18.6"
"1713",9,"2016-12-11","19.3"
"1714",10,"2016-12-11","20.3"
"1715",11,"2016-12-11","20.9"
"1716",12,"2016-12-11","21.7"
"1717",13,"2016-12-11","22.2"
"1718",14,"2016-12-11","22.1"
"1719",15,"2016-12-11","21.5"
"1720",16,"2016-12-11","20.7"
"1721",17,"2016-12-11","19.1"
"1722",18,"2016-12-11","18.4"
"1723",19,"2016-12-11","18.1"
"1724",20,"2016-12-11","18.0"
"1725",21,"2016-12-11","17.6"
"1726",22,"2016-12-11","17.3"
"1727",23,"2016-12-11","17.7"
"1728",24,"2016-12-11","17.2"
"1729",1,"2016-12-12","17.8"
"1730",2,"2016-12-12","17.6"
"1731",3,"2016-12-12","17.4"
"1732",4,"2016-12-12","17.3"
"1733",5,"2016-12-12","16.8"
"1734",6,"2016-12-12","16.8"
"1735",7,"2016-12-12","16.6"
"1736",8,"2016-12-12","18.9"
"1737",9,"2016-12-12","19.4"
"1738",10,"2016-12-12","20.4"
"1739",11,"2016-12-12","20.7"
"1740",12,"2016-12-12","22.0"
"1741",13,"2016-12-12","22.0"
"1742",14,"2016-12-12","22.5"
"1743",15,"2016-12-12","23.8"
"1744",16,"2016-12-12","22.5"
"1745",17,"2016-12-12","21.5"
"1746",18,"2016-12-12","20.3"
"1747",19,"2016-12-12","19.1"
"1748",20,"2016-12-12","18.2"
"1749",21,"2016-12-12","17.9"
"1750",22,"2016-12-12","17.6"
"1751",23,"2016-12-12","17.3"
"1752",24,"2016-12-12","16.7"
"1753",1,"2016-12-13","16.1"
"1754",2,"2016-12-13","15.5"
"1755",3,"2016-12-13","15.3"
"1756",4,"2016-12-13","15.0"
"1757",5,"2016-12-13","14.6"
"1758",6,"2016-12-13","14.7"
"1759",7,"2016-12-13","14.5"
"1760",8,"2016-12-13","16.6"
"1761",9,"2016-12-13","19.1"
"1762",10,"2016-12-13","21.0"
"1763",11,"2016-12-13","22.6"
"1764",12,"2016-12-13","24.2"
"1765",13,"2016-12-13","25.3"
"1766",14,"2016-12-13","24.4"
"1767",15,"2016-12-13","23.5"
"1768",16,"2016-12-13","23.1"
"1769",17,"2016-12-13","20.9"
"1770",18,"2016-12-13","19.1"
"1771",19,"2016-12-13","18.3"
"1772",20,"2016-12-13","18.1"
"1773",21,"2016-12-13","17.7"
"1774",22,"2016-12-13","17.7"
"1775",23,"2016-12-13","17.6"
"1776",24,"2016-12-13","17.4"
"1777",1,"2016-12-14","17.7"
"1778",2,"2016-12-14","17.4"
"1779",3,"2016-12-14","17.2"
"1780",4,"2016-12-14","17.3"
"1781",5,"2016-12-14","17.3"
"1782",6,"2016-12-14","16.8"
"1783",7,"2016-12-14","16.6"
"1784",8,"2016-12-14","17.0"
"1785",9,"2016-12-14","17.5"
"1786",10,"2016-12-14","18.6"
"1787",11,"2016-12-14","18.3"
"1788",12,"2016-12-14","18.6"
"1789",13,"2016-12-14","17.6"
"1790",14,"2016-12-14","17.0"
"1791",15,"2016-12-14","16.8"
"1792",16,"2016-12-14","16.8"
"1793",17,"2016-12-14","16.3"
"1794",18,"2016-12-14","15.6"
"1795",19,"2016-12-14","15.1"
"1796",20,"2016-12-14","15.0"
"1797",21,"2016-12-14","14.5"
"1798",22,"2016-12-14","14.1"
"1799",23,"2016-12-14","14.0"
"1800",24,"2016-12-14","14.1"
"1801",1,"2016-12-15","14.0"
"1802",2,"2016-12-15","13.6"
"1803",3,"2016-12-15","13.5"
"1804",4,"2016-12-15","13.4"
"1805",5,"2016-12-15","13.0"
"1806",6,"2016-12-15","12.6"
"1807",7,"2016-12-15","12.7"
"1808",8,"2016-12-15","13.3"
"1809",9,"2016-12-15","13.6"
"1810",10,"2016-12-15","14.3"
"1811",11,"2016-12-15","15.1"
"1812",12,"2016-12-15","14.5"
"1813",13,"2016-12-15","13.8"
"1814",14,"2016-12-15","13.2"
"1815",15,"2016-12-15","13.0"
"1816",16,"2016-12-15","12.7"
"1817",17,"2016-12-15","12.3"
"1818",18,"2016-12-15","10.9"
"1819",19,"2016-12-15","10.6"
"1820",20,"2016-12-15","10.9"
"1821",21,"2016-12-15","11.2"
"1822",22,"2016-12-15","11.5"
"1823",23,"2016-12-15","11.6"
"1824",24,"2016-12-15","11.7"
"1825",1,"2016-12-16","11.9"
"1826",2,"2016-12-16","11.9"
"1827",3,"2016-12-16","11.9"
"1828",4,"2016-12-16","11.9"
"1829",5,"2016-12-16","11.8"
"1830",6,"2016-12-16","11.7"
"1831",7,"2016-12-16","11.9"
"1832",8,"2016-12-16","12.2"
"1833",9,"2016-12-16","12.7"
"1834",10,"2016-12-16","13.6"
"1835",11,"2016-12-16","13.8"
"1836",12,"2016-12-16","15.3"
"1837",13,"2016-12-16","15.2"
"1838",14,"2016-12-16","15.3"
"1839",15,"2016-12-16","14.3"
"1840",16,"2016-12-16","13.9"
"1841",17,"2016-12-16","12.8"
"1842",18,"2016-12-16","12.4"
"1843",19,"2016-12-16","12.3"
"1844",20,"2016-12-16","12.4"
"1845",21,"2016-12-16","12.8"
"1846",22,"2016-12-16","12.9"
"1847",23,"2016-12-16","12.6"
"1848",24,"2016-12-16","12.9"
"1849",1,"2016-12-17","13.1"
"1850",2,"2016-12-17","13.4"
"1851",3,"2016-12-17","13.5"
"1852",4,"2016-12-17","13.6"
"1853",5,"2016-12-17","13.6"
"1854",6,"2016-12-17","13.6"
"1855",7,"2016-12-17","13.5"
"1856",8,"2016-12-17","14.6"
"1857",9,"2016-12-17","16.9"
"1858",10,"2016-12-17","19.2"
"1859",11,"2016-12-17","21.2"
"1860",12,"2016-12-17","21.2"
"1861",13,"2016-12-17","22.6"
"1862",14,"2016-12-17","23.3"
"1863",15,"2016-12-17","21.9"
"1864",16,"2016-12-17","20.8"
"1865",17,"2016-12-17","19.3"
"1866",18,"2016-12-17","17.9"
"1867",19,"2016-12-17","16.5"
"1868",20,"2016-12-17","15.8"
"1869",21,"2016-12-17","14.9"
"1870",22,"2016-12-17","14.7"
"1871",23,"2016-12-17","14.6"
"1872",24,"2016-12-17","14.4"
"1873",1,"2016-12-18","14.1"
"1874",2,"2016-12-18","14.6"
"1875",3,"2016-12-18","14.4"
"1876",4,"2016-12-18","13.9"
"1877",5,"2016-12-18","14.4"
"1878",6,"2016-12-18","13.9"
"1879",7,"2016-12-18","14.2"
"1880",8,"2016-12-18","16.2"
"1881",9,"2016-12-18","18.2"
"1882",10,"2016-12-18","22.4"
"1883",11,"2016-12-18","21.3"
"1884",12,"2016-12-18","20.9"
"1885",13,"2016-12-18","22.0"
"1886",14,"2016-12-18","22.2"
"1887",15,"2016-12-18","22.5"
"1888",16,"2016-12-18","21.5"
"1889",17,"2016-12-18","20.4"
"1890",18,"2016-12-18","19.2"
"1891",19,"2016-12-18","17.6"
"1892",20,"2016-12-18","16.8"
"1893",21,"2016-12-18","16.5"
"1894",22,"2016-12-18","15.8"
"1895",23,"2016-12-18","15.7"
"1896",24,"2016-12-18","14.6"
"1897",1,"2016-12-19","14.9"
"1898",2,"2016-12-19","14.6"
"1899",3,"2016-12-19","14.4"
"1900",4,"2016-12-19","14.4"
"1901",5,"2016-12-19","14.3"
"1902",6,"2016-12-19","14.3"
"1903",7,"2016-12-19","14.3"
"1904",8,"2016-12-19","16.8"
"1905",9,"2016-12-19","19.4"
"1906",10,"2016-12-19","20.9"
"1907",11,"2016-12-19","22.4"
"1908",12,"2016-12-19","23.4"
"1909",13,"2016-12-19","24.7"
"1910",14,"2016-12-19","23.5"
"1911",15,"2016-12-19","22.0"
"1912",16,"2016-12-19","21.6"
"1913",17,"2016-12-19","20.7"
"1914",18,"2016-12-19","19.8"
"1915",19,"2016-12-19","18.2"
"1916",20,"2016-12-19","18.2"
"1917",21,"2016-12-19","18.0"
"1918",22,"2016-12-19","17.6"
"1919",23,"2016-12-19","17.7"
"1920",24,"2016-12-19","17.3"
"1921",1,"2016-12-20","17.6"
"1922",2,"2016-12-20","17.7"
"1923",3,"2016-12-20","17.9"
"1924",4,"2016-12-20","16.8"
"1925",5,"2016-12-20","16.7"
"1926",6,"2016-12-20","16.2"
"1927",7,"2016-12-20","15.6"
"1928",8,"2016-12-20","17.2"
"1929",9,"2016-12-20","19.4"
"1930",10,"2016-12-20","22.5"
"1931",11,"2016-12-20","26.1"
"1932",12,"2016-12-20","27.8"
"1933",13,"2016-12-20","27.9"
"1934",14,"2016-12-20","28.5"
"1935",15,"2016-12-20","28.1"
"1936",16,"2016-12-20","27.2"
"1937",17,"2016-12-20","24.9"
"1938",18,"2016-12-20","23.0"
"1939",19,"2016-12-20","22.4"
"1940",20,"2016-12-20","21.7"
"1941",21,"2016-12-20","20.9"
"1942",22,"2016-12-20","20.8"
"1943",23,"2016-12-20","20.4"
"1944",24,"2016-12-20","20.4"
"1945",1,"2016-12-21","19.8"
"1946",2,"2016-12-21","19.6"
"1947",3,"2016-12-21","19.5"
"1948",4,"2016-12-21","19.4"
"1949",5,"2016-12-21","19.3"
"1950",6,"2016-12-21","19.1"
"1951",7,"2016-12-21","19.5"
"1952",8,"2016-12-21","19.7"
"1953",9,"2016-12-21","21.1"
"1954",10,"2016-12-21","25.9"
"1955",11,"2016-12-21","27.5"
"1956",12,"2016-12-21","28.2"
"1957",13,"2016-12-21","22.8"
"1958",14,"2016-12-21","24.2"
"1959",15,"2016-12-21","25.9"
"1960",16,"2016-12-21","25.0"
"1961",17,"2016-12-21","22.5"
"1962",18,"2016-12-21","20.7"
"1963",19,"2016-12-21","19.5"
"1964",20,"2016-12-21","19.6"
"1965",21,"2016-12-21","19.7"
"1966",22,"2016-12-21","19.9"
"1967",23,"2016-12-21","19.7"
"1968",24,"2016-12-21","20.1"
"1969",1,"2016-12-22","X"
"1970",2,"2016-12-22","19.9"
"1971",3,"2016-12-22","19.6"
"1972",4,"2016-12-22","19.7"
"1973",5,"2016-12-22","19.7"
"1974",6,"2016-12-22","19.4"
"1975",7,"2016-12-22","19.3"
"1976",8,"2016-12-22","19.1"
"1977",9,"2016-12-22","19.5"
"1978",10,"2016-12-22","19.7"
"1979",11,"2016-12-22","19.8"
"1980",12,"2016-12-22","19.5"
"1981",13,"2016-12-22","19.8"
"1982",14,"2016-12-22","19.2"
"1983",15,"2016-12-22","19.3"
"1984",16,"2016-12-22","19.6"
"1985",17,"2016-12-22","17.9"
"1986",18,"2016-12-22","17.7"
"1987",19,"2016-12-22","17.2"
"1988",20,"2016-12-22","16.9"
"1989",21,"2016-12-22","16.8"
"1990",22,"2016-12-22","16.7"
"1991",23,"2016-12-22","16.3"
"1992",24,"2016-12-22","16.1"
"1993",1,"2016-12-23","16.2"
"1994",2,"2016-12-23","15.8"
"1995",3,"2016-12-23","15.5"
"1996",4,"2016-12-23","15.3"
"1997",5,"2016-12-23","15.1"
"1998",6,"2016-12-23","15.1"
"1999",7,"2016-12-23","15.4"
"2000",8,"2016-12-23","16.2"
"2001",9,"2016-12-23","16.9"
"2002",10,"2016-12-23","17.8"
"2003",11,"2016-12-23","19.6"
"2004",12,"2016-12-23","20.5"
"2005",13,"2016-12-23","19.7"
"2006",14,"2016-12-23","19.6"
"2007",15,"2016-12-23","18.7"
"2008",16,"2016-12-23","18.0"
"2009",17,"2016-12-23","17.0"
"2010",18,"2016-12-23","16.4"
"2011",19,"2016-12-23","16.1"
"2012",20,"2016-12-23","16.1"
"2013",21,"2016-12-23","15.9"
"2014",22,"2016-12-23","15.8"
"2015",23,"2016-12-23","15.7"
"2016",24,"2016-12-23","15.4"
"2017",1,"2016-12-24","15.4"
"2018",2,"2016-12-24","15.5"
"2019",3,"2016-12-24","15.7"
"2020",4,"2016-12-24","15.7"
"2021",5,"2016-12-24","15.8"
"2022",6,"2016-12-24","15.9"
"2023",7,"2016-12-24","15.7"
"2024",8,"2016-12-24","16.5"
"2025",9,"2016-12-24","18.0"
"2026",10,"2016-12-24","20.0"
"2027",11,"2016-12-24","21.5"
"2028",12,"2016-12-24","21.5"
"2029",13,"2016-12-24","23.1"
"2030",14,"2016-12-24","22.1"
"2031",15,"2016-12-24","21.9"
"2032",16,"2016-12-24","20.9"
"2033",17,"2016-12-24","19.7"
"2034",18,"2016-12-24","18.7"
"2035",19,"2016-12-24","18.2"
"2036",20,"2016-12-24","17.9"
"2037",21,"2016-12-24","17.4"
"2038",22,"2016-12-24","17.4"
"2039",23,"2016-12-24","17.0"
"2040",24,"2016-12-24","16.2"
"2041",1,"2016-12-25","16.5"
"2042",2,"2016-12-25","16.2"
"2043",3,"2016-12-25","16.0"
"2044",4,"2016-12-25","16.1"
"2045",5,"2016-12-25","15.6"
"2046",6,"2016-12-25","16.2"
"2047",7,"2016-12-25","16.3"
"2048",8,"2016-12-25","17.7"
"2049",9,"2016-12-25","19.8"
"2050",10,"2016-12-25","22.9"
"2051",11,"2016-12-25","24.5"
"2052",12,"2016-12-25","25.0"
"2053",13,"2016-12-25","24.6"
"2054",14,"2016-12-25","25.8"
"2055",15,"2016-12-25","24.0"
"2056",16,"2016-12-25","23.8"
"2057",17,"2016-12-25","21.5"
"2058",18,"2016-12-25","19.8"
"2059",19,"2016-12-25","19.2"
"2060",20,"2016-12-25","18.9"
"2061",21,"2016-12-25","18.3"
"2062",22,"2016-12-25","18.0"
"2063",23,"2016-12-25","17.4"
"2064",24,"2016-12-25","17.0"
"2065",1,"2016-12-26","17.0"
"2066",2,"2016-12-26","16.6"
"2067",3,"2016-12-26","16.1"
"2068",4,"2016-12-26","16.2"
"2069",5,"2016-12-26","15.6"
"2070",6,"2016-12-26","15.0"
"2071",7,"2016-12-26","15.5"
"2072",8,"2016-12-26","17.3"
"2073",9,"2016-12-26","19.7"
"2074",10,"2016-12-26","21.3"
"2075",11,"2016-12-26","21.3"
"2076",12,"2016-12-26","21.5"
"2077",13,"2016-12-26","22.7"
"2078",14,"2016-12-26","21.2"
"2079",15,"2016-12-26","20.7"
"2080",16,"2016-12-26","20.4"
"2081",17,"2016-12-26","19.9"
"2082",18,"2016-12-26","19.4"
"2083",19,"2016-12-26","18.6"
"2084",20,"2016-12-26","18.5"
"2085",21,"2016-12-26","18.3"
"2086",22,"2016-12-26","18.4"
"2087",23,"2016-12-26","18.6"
"2088",24,"2016-12-26","18.6"
"2089",1,"2016-12-27","18.2"
"2090",2,"2016-12-27","17.0"
"2091",3,"2016-12-27","17.2"
"2092",4,"2016-12-27","17.7"
"2093",5,"2016-12-27","16.8"
"2094",6,"2016-12-27","16.4"
"2095",7,"2016-12-27","15.8"
"2096",8,"2016-12-27","15.3"
"2097",9,"2016-12-27","14.8"
"2098",10,"2016-12-27","14.2"
"2099",11,"2016-12-27","14.9"
"2100",12,"2016-12-27","14.2"
"2101",13,"2016-12-27","13.6"
"2102",14,"2016-12-27","13.9"
"2103",15,"2016-12-27","13.9"
"2104",16,"2016-12-27","12.9"
"2105",17,"2016-12-27","11.8"
"2106",18,"2016-12-27","11.6"
"2107",19,"2016-12-27","10.9"
"2108",20,"2016-12-27","10.9"
"2109",21,"2016-12-27","10.6"
"2110",22,"2016-12-27","10.5"
"2111",23,"2016-12-27","10.6"
"2112",24,"2016-12-27","10.5"
"2113",1,"2016-12-28","10.3"
"2114",2,"2016-12-28","10.5"
"2115",3,"2016-12-28","10.9"
"2116",4,"2016-12-28","11.4"
"2117",5,"2016-12-28","11.7"
"2118",6,"2016-12-28","11.8"
"2119",7,"2016-12-28","12.0"
"2120",8,"2016-12-28","12.7"
"2121",9,"2016-12-28","12.7"
"2122",10,"2016-12-28","12.3"
"2123",11,"2016-12-28","12.8"
"2124",12,"2016-12-28","12.6"
"2125",13,"2016-12-28","11.9"
"2126",14,"2016-12-28","12.1"
"2127",15,"2016-12-28","12.2"
"2128",16,"2016-12-28","12.3"
"2129",17,"2016-12-28","12.4"
"2130",18,"2016-12-28","12.6"
"2131",19,"2016-12-28","13.0"
"2132",20,"2016-12-28","13.2"
"2133",21,"2016-12-28","12.8"
"2134",22,"2016-12-28","13.0"
"2135",23,"2016-12-28","13.1"
"2136",24,"2016-12-28","13.1"
"2137",1,"2016-12-29","13.2"
"2138",2,"2016-12-29","13.2"
"2139",3,"2016-12-29","13.0"
"2140",4,"2016-12-29","13.0"
"2141",5,"2016-12-29","12.9"
"2142",6,"2016-12-29","12.9"
"2143",7,"2016-12-29","13.0"
"2144",8,"2016-12-29","13.5"
"2145",9,"2016-12-29","14.0"
"2146",10,"2016-12-29","14.7"
"2147",11,"2016-12-29","15.0"
"2148",12,"2016-12-29","15.3"
"2149",13,"2016-12-29","15.5"
"2150",14,"2016-12-29","15.8"
"2151",15,"2016-12-29","15.5"
"2152",16,"2016-12-29","14.3"
"2153",17,"2016-12-29","13.8"
"2154",18,"2016-12-29","13.3"
"2155",19,"2016-12-29","12.8"
"2156",20,"2016-12-29","12.8"
"2157",21,"2016-12-29","12.8"
"2158",22,"2016-12-29","13.2"
"2159",23,"2016-12-29","13.4"
"2160",24,"2016-12-29","13.5"
"2161",1,"2016-12-30","13.7"
"2162",2,"2016-12-30","13.7"
"2163",3,"2016-12-30","14.0"
"2164",4,"2016-12-30","14.2"
"2165",5,"2016-12-30","13.9"
"2166",6,"2016-12-30","13.7"
"2167",7,"2016-12-30","13.9"
"2168",8,"2016-12-30","15.0"
"2169",9,"2016-12-30","16.5"
"2170",10,"2016-12-30","18.7"
"2171",11,"2016-12-30","20.3"
"2172",12,"2016-12-30","21.9"
"2173",13,"2016-12-30","21.7"
"2174",14,"2016-12-30","21.8"
"2175",15,"2016-12-30","20.3"
"2176",16,"2016-12-30","19.0"
"2177",17,"2016-12-30","17.8"
"2178",18,"2016-12-30","16.5"
"2179",19,"2016-12-30","16.0"
"2180",20,"2016-12-30","15.9"
"2181",21,"2016-12-30","16.0"
"2182",22,"2016-12-30","15.4"
"2183",23,"2016-12-30","14.8"
"2184",24,"2016-12-30","14.2"
"2185",1,"2016-12-31","13.8"
"2186",2,"2016-12-31","13.8"
"2187",3,"2016-12-31","13.5"
"2188",4,"2016-12-31","13.3"
"2189",5,"2016-12-31","13.3"
"2190",6,"2016-12-31","13.2"
"2191",7,"2016-12-31","13.4"
"2192",8,"2016-12-31","15.2"
"2193",9,"2016-12-31","17.7"
"2194",10,"2016-12-31","21.4"
"2195",11,"2016-12-31","23.8"
"2196",12,"2016-12-31","23.8"
"2197",13,"2016-12-31","25.1"
"2198",14,"2016-12-31","25.5"
"2199",15,"2016-12-31","24.1"
"2200",16,"2016-12-31","22.9"
"2201",17,"2016-12-31","21.4"
"2202",18,"2016-12-31","20.0"
"2203",19,"2016-12-31","19.2"
"2204",20,"2016-12-31","18.4"
"2205",21,"2016-12-31","18.0"
"2206",22,"2016-12-31","17.9"
"2207",23,"2016-12-31","17.5"
"2208",24,"2016-12-31","16.6"
"2209",1,"2017-01-01","16.2"
"2210",2,"2017-01-01","15.7"
"2211",3,"2017-01-01","15.7"
"2212",4,"2017-01-01","15.6"
"2213",5,"2017-01-01","15.5"
"2214",6,"2017-01-01","X"
"2215",7,"2017-01-01","15.0"
"2216",8,"2017-01-01","16.7"
"2217",9,"2017-01-01","19.7"
"2218",10,"2017-01-01","22.8"
"2219",11,"2017-01-01","23.0"
"2220",12,"2017-01-01","25.5"
"2221",13,"2017-01-01","26.0"
"2222",14,"2017-01-01","23.4"
"2223",15,"2017-01-01","X"
"2224",16,"2017-01-01","X"
"2225",17,"2017-01-01","X"
"2226",18,"2017-01-01","20.1"
"2227",19,"2017-01-01","19.0"
"2228",20,"2017-01-01","18.2"
"2229",21,"2017-01-01","X"
"2230",22,"2017-01-01","X"
"2231",23,"2017-01-01","17.3"
"2232",24,"2017-01-01","X"
"2233",1,"2017-01-02","X"
"2234",2,"2017-01-02","15.8"
"2235",3,"2017-01-02","15.8"
"2236",4,"2017-01-02","16.8"
"2237",5,"2017-01-02","16.0"
"2238",6,"2017-01-02","16.3"
"2239",7,"2017-01-02","15.8"
"2240",8,"2017-01-02","16.7"
"2241",9,"2017-01-02","18.7"
"2242",10,"2017-01-02","21.8"
"2243",11,"2017-01-02","23.1"
"2244",12,"2017-01-02","24.2"
"2245",13,"2017-01-02","21.5"
"2246",14,"2017-01-02","22.8"
"2247",15,"2017-01-02","21.8"
"2248",16,"2017-01-02","21.4"
"2249",17,"2017-01-02","20.1"
"2250",18,"2017-01-02","19.2"
"2251",19,"2017-01-02","18.7"
"2252",20,"2017-01-02","18.7"
"2253",21,"2017-01-02","18.2"
"2254",22,"2017-01-02","X"
"2255",23,"2017-01-02","X"
