"","Hour","variable","value"
"130",10,"2017-01-22","16.1"
"131",11,"2017-01-22","16.3"
"132",12,"2017-01-22","16.7"
"133",13,"2017-01-22","16.4"
"134",14,"2017-01-22","16.3"
"135",15,"2017-01-22","15.9"
"136",16,"2017-01-22","14.8"
"137",17,"2017-01-22","14.4"
"138",18,"2017-01-22","14.2"
"139",19,"2017-01-22","14.1"
"140",20,"2017-01-22","13.2"
"141",21,"2017-01-22","13.0"
"142",22,"2017-01-22","13.0"
"143",23,"2017-01-22","13.1"
"144",24,"2017-01-22","12.8"
"145",1,"2017-01-23","13.0"
"146",2,"2017-01-23","13.2"
"147",3,"2017-01-23","13.1"
"148",4,"2017-01-23","13.0"
"149",5,"2017-01-23","13.1"
"150",6,"2017-01-23","13.1"
"151",7,"2017-01-23","13.3"
"152",8,"2017-01-23","13.5"
"153",9,"2017-01-23","13.8"
"154",10,"2017-01-23","13.7"
"155",11,"2017-01-23","13.9"
"156",12,"2017-01-23","14.1"
"157",13,"2017-01-23","14.2"
"158",14,"2017-01-23","14.2"
"159",15,"2017-01-23","13.8"
"160",16,"2017-01-23","13.5"
"161",17,"2017-01-23","13.1"
"162",18,"2017-01-23","12.6"
"163",19,"2017-01-23","12.7"
"164",20,"2017-01-23","12.5"
"165",21,"2017-01-23","12.1"
"166",22,"2017-01-23","12.2"
"167",23,"2017-01-23","12.4"
"168",24,"2017-01-23","12.3"
"169",1,"2017-01-24","12.3"
"170",2,"2017-01-24","12.5"
"171",3,"2017-01-24","12.6"
"172",4,"2017-01-24","12.7"
"173",5,"2017-01-24","12.8"
"174",6,"2017-01-24","12.8"
"175",7,"2017-01-24","12.9"
"176",8,"2017-01-24","13.4"
"177",9,"2017-01-24","13.7"
"178",10,"2017-01-24","14.1"
"179",11,"2017-01-24","14.4"
"180",12,"2017-01-24","14.7"
"181",13,"2017-01-24","14.7"
"182",14,"2017-01-24","15.2"
"183",15,"2017-01-24","14.9"
"184",16,"2017-01-24","14.5"
"185",17,"2017-01-24","14.3"
"186",18,"2017-01-24","14.0"
"187",19,"2017-01-24","14.0"
"188",20,"2017-01-24","13.9"
"189",21,"2017-01-24","13.9"
"190",22,"2017-01-24","13.9"
"191",23,"2017-01-24","13.8"
"192",24,"2017-01-24","13.7"
"193",1,"2017-01-25","13.7"
"194",2,"2017-01-25","13.7"
"195",3,"2017-01-25","13.6"
"196",4,"2017-01-25","13.6"
"197",5,"2017-01-25","13.5"
"198",6,"2017-01-25","13.6"
"199",7,"2017-01-25","13.8"
"200",8,"2017-01-25","14.1"
"201",9,"2017-01-25","14.5"
"202",10,"2017-01-25","14.8"
"203",11,"2017-01-25","16.1"
"204",12,"2017-01-25","17.0"
"205",13,"2017-01-25","16.6"
"206",14,"2017-01-25","16.6"
"207",15,"2017-01-25","16.5"
"208",16,"2017-01-25","16.2"
"209",17,"2017-01-25","15.8"
"210",18,"2017-01-25","15.7"
"211",19,"2017-01-25","15.0"
"212",20,"2017-01-25","15.0"
"213",21,"2017-01-25","14.3"
"214",22,"2017-01-25","14.4"
"215",23,"2017-01-25","13.8"
"216",24,"2017-01-25","13.9"
"217",1,"2017-01-26","13.8"
"218",2,"2017-01-26","13.8"
"219",3,"2017-01-26","13.7"
"220",4,"2017-01-26","13.6"
"221",5,"2017-01-26","13.3"
"222",6,"2017-01-26","13.2"
"223",7,"2017-01-26","13.3"
"224",8,"2017-01-26","13.5"
"225",9,"2017-01-26","14.4"
"226",10,"2017-01-26","16.5"
"227",11,"2017-01-26","16.7"
"228",12,"2017-01-26","18.2"
"229",13,"2017-01-26","16.5"
"230",14,"2017-01-26","17.0"
"231",15,"2017-01-26","18.5"
"232",16,"2017-01-26","17.2"
"233",17,"2017-01-26","16.5"
"234",18,"2017-01-26","14.6"
"235",19,"2017-01-26","14.8"
"236",20,"2017-01-26","15.2"
"237",21,"2017-01-26","14.7"
"238",22,"2017-01-26","14.5"
"239",23,"2017-01-26","14.3"
"240",24,"2017-01-26","13.9"
"241",1,"2017-01-27","13.9"
"242",2,"2017-01-27","14.1"
"243",3,"2017-01-27","13.2"
"244",4,"2017-01-27","12.5"
"245",5,"2017-01-27","12.3"
"246",6,"2017-01-27","13.0"
"247",7,"2017-01-27","12.5"
"248",8,"2017-01-27","16.7"
"249",9,"2017-01-27","20.2"
"250",10,"2017-01-27","22.6"
"251",11,"2017-01-27","22.9"
"252",12,"2017-01-27","23.0"
"253",13,"2017-01-27","22.0"
"254",14,"2017-01-27","22.3"
"255",15,"2017-01-27","22.3"
"256",16,"2017-01-27","21.7"
"257",17,"2017-01-27","20.9"
"258",18,"2017-01-27","18.2"
"259",19,"2017-01-27","16.5"
"260",20,"2017-01-27","16.7"
"261",21,"2017-01-27","16.6"
"262",22,"2017-01-27","17.4"
"263",23,"2017-01-27","16.8"
"264",24,"2017-01-27","16.9"
"265",1,"2017-01-28","17.0"
"266",2,"2017-01-28","16.7"
"267",3,"2017-01-28","16.6"
"268",4,"2017-01-28","15.9"
"269",5,"2017-01-28","15.4"
"270",6,"2017-01-28","14.8"
"271",7,"2017-01-28","15.0"
"272",8,"2017-01-28","18.2"
"273",9,"2017-01-28","21.4"
"274",10,"2017-01-28","22.1"
"275",11,"2017-01-28","23.1"
"276",12,"2017-01-28","23.3"
"277",13,"2017-01-28","24.1"
"278",14,"2017-01-28","23.8"
"279",15,"2017-01-28","23.2"
"280",16,"2017-01-28","23.2"
"281",17,"2017-01-28","22.3"
"282",18,"2017-01-28","21.7"
"283",19,"2017-01-28","19.3"
"284",20,"2017-01-28","19.2"
"285",21,"2017-01-28","18.4"
"286",22,"2017-01-28","17.9"
"287",23,"2017-01-28","17.4"
"288",24,"2017-01-28","17.4"
"289",1,"2017-01-29","17.1"
"290",2,"2017-01-29","16.6"
"291",3,"2017-01-29","16.3"
"292",4,"2017-01-29","16.5"
"293",5,"2017-01-29","16.3"
"294",6,"2017-01-29","16.6"
"295",7,"2017-01-29","17.0"
"296",8,"2017-01-29","21.2"
"297",9,"2017-01-29","23.8"
"298",10,"2017-01-29","23.9"
"299",11,"2017-01-29","25.2"
"300",12,"2017-01-29","24.8"
"301",13,"2017-01-29","24.3"
"302",14,"2017-01-29","23.7"
"303",15,"2017-01-29","23.7"
"304",16,"2017-01-29","23.4"
"305",17,"2017-01-29","23.2"
"306",18,"2017-01-29","22.5"
"307",19,"2017-01-29","21.6"
"308",20,"2017-01-29","20.5"
"309",21,"2017-01-29","19.9"
"310",22,"2017-01-29","18.9"
"311",23,"2017-01-29","19.1"
"312",24,"2017-01-29","18.8"
"313",1,"2017-01-30","19.0"
"314",2,"2017-01-30","18.7"
"315",3,"2017-01-30","18.3"
"316",4,"2017-01-30","19.0"
"317",5,"2017-01-30","18.9"
"318",6,"2017-01-30","18.6"
"319",7,"2017-01-30","19.4"
"320",8,"2017-01-30","20.5"
"321",9,"2017-01-30","24.6"
"322",10,"2017-01-30","21.2"
"323",11,"2017-01-30","19.8"
"324",12,"2017-01-30","18.8"
"325",13,"2017-01-30","19.0"
"326",14,"2017-01-30","18.0"
"327",15,"2017-01-30","17.4"
"328",16,"2017-01-30","16.7"
"329",17,"2017-01-30","16.6"
"330",18,"2017-01-30","16.0"
"331",19,"2017-01-30","15.9"
"332",20,"2017-01-30","15.6"
"333",21,"2017-01-30","15.5"
"334",22,"2017-01-30","15.5"
"335",23,"2017-01-30","14.9"
"336",24,"2017-01-30","14.6"
"337",1,"2017-01-31","14.1"
"338",2,"2017-01-31","14.1"
"339",3,"2017-01-31","14.1"
"340",4,"2017-01-31","14.1"
"341",5,"2017-01-31","14.2"
"342",6,"2017-01-31","14.2"
"343",7,"2017-01-31","14.2"
"344",8,"2017-01-31","14.3"
"345",9,"2017-01-31","15.0"
"346",10,"2017-01-31","14.8"
"347",11,"2017-01-31","15.8"
"348",12,"2017-01-31","16.0"
"349",13,"2017-01-31","16.3"
"350",14,"2017-01-31","16.7"
"351",15,"2017-01-31","16.5"
"352",16,"2017-01-31","16.6"
"353",17,"2017-01-31","16.4"
"354",18,"2017-01-31","16.0"
"355",19,"2017-01-31","16.0"
"356",20,"2017-01-31","15.9"
"357",21,"2017-01-31","15.8"
"358",22,"2017-01-31","15.9"
"359",23,"2017-01-31","16.0"
"360",24,"2017-01-31","16.1"
"361",1,"2017-02-01","16.3"
"362",2,"2017-02-01","16.5"
"363",3,"2017-02-01","16.7"
"364",4,"2017-02-01","16.8"
"365",5,"2017-02-01","16.8"
"366",6,"2017-02-01","16.9"
"367",7,"2017-02-01","16.8"
"368",8,"2017-02-01","17.4"
"369",9,"2017-02-01","18.0"
"370",10,"2017-02-01","18.3"
"371",11,"2017-02-01","18.3"
"372",12,"2017-02-01","18.7"
"373",13,"2017-02-01","18.6"
"374",14,"2017-02-01","18.3"
"375",15,"2017-02-01","17.8"
"376",16,"2017-02-01","17.5"
"377",17,"2017-02-01","16.6"
"378",18,"2017-02-01","16.4"
"379",19,"2017-02-01","15.9"
"380",20,"2017-02-01","15.7"
"381",21,"2017-02-01","15.6"
"382",22,"2017-02-01","15.4"
"383",23,"2017-02-01","15.2"
"384",24,"2017-02-01","14.7"
"385",1,"2017-02-02","14.6"
"386",2,"2017-02-02","14.6"
"387",3,"2017-02-02","14.4"
"388",4,"2017-02-02","14.4"
"389",5,"2017-02-02","14.3"
"390",6,"2017-02-02","14.3"
"391",7,"2017-02-02","14.4"
"392",8,"2017-02-02","15.3"
"393",9,"2017-02-02","15.4"
"394",10,"2017-02-02","15.9"
"395",11,"2017-02-02","16.2"
"396",12,"2017-02-02","16.6"
"397",13,"2017-02-02","16.6"
"398",14,"2017-02-02","16.6"
"399",15,"2017-02-02","16.4"
"400",16,"2017-02-02","16.4"
"401",17,"2017-02-02","16.3"
"402",18,"2017-02-02","15.3"
"403",19,"2017-02-02","15.0"
"404",20,"2017-02-02","14.5"
"405",21,"2017-02-02","14.2"
"406",22,"2017-02-02","14.0"
"407",23,"2017-02-02","14.1"
"408",24,"2017-02-02","14.1"
"409",1,"2017-02-03","14.5"
"410",2,"2017-02-03","14.4"
"411",3,"2017-02-03","14.4"
"412",4,"2017-02-03","15.0"
"413",5,"2017-02-03","14.3"
"414",6,"2017-02-03","14.6"
"415",7,"2017-02-03","15.0"
"416",8,"2017-02-03","16.2"
"417",9,"2017-02-03","18.0"
"418",10,"2017-02-03","19.6"
"419",11,"2017-02-03","21.0"
"420",12,"2017-02-03","21.1"
"421",13,"2017-02-03","21.6"
"422",14,"2017-02-03","21.0"
"423",15,"2017-02-03","21.2"
"424",16,"2017-02-03","21.2"
"425",17,"2017-02-03","20.9"
"426",18,"2017-02-03","19.0"
"427",19,"2017-02-03","18.0"
"428",20,"2017-02-03","18.4"
"429",21,"2017-02-03","18.7"
"430",22,"2017-02-03","18.5"
"431",23,"2017-02-03","18.1"
"432",24,"2017-02-03","18.4"
"433",1,"2017-02-04","17.6"
"434",2,"2017-02-04","17.4"
"435",3,"2017-02-04","17.1"
"436",4,"2017-02-04","16.8"
"437",5,"2017-02-04","17.4"
"438",6,"2017-02-04","16.9"
"439",7,"2017-02-04","17.3"
"440",8,"2017-02-04","17.7"
"441",9,"2017-02-04","18.6"
"442",10,"2017-02-04","19.1"
"443",11,"2017-02-04","20.2"
"444",12,"2017-02-04","18.9"
"445",13,"2017-02-04","20.6"
"446",14,"2017-02-04","21.5"
"447",15,"2017-02-04","21.4"
"448",16,"2017-02-04","21.1"
"449",17,"2017-02-04","20.7"
"450",18,"2017-02-04","19.5"
"451",19,"2017-02-04","19.1"
"452",20,"2017-02-04","18.8"
"453",21,"2017-02-04","18.9"
"454",22,"2017-02-04","18.6"
"455",23,"2017-02-04","18.2"
"456",24,"2017-02-04","17.5"
"457",1,"2017-02-05","17.4"
"458",2,"2017-02-05","17.0"
"459",3,"2017-02-05","16.5"
"460",4,"2017-02-05","16.7"
"461",5,"2017-02-05","16.7"
"462",6,"2017-02-05","16.7"
"463",7,"2017-02-05","17.2"
"464",8,"2017-02-05","19.9"
"465",9,"2017-02-05","21.9"
"466",10,"2017-02-05","22.2"
"467",11,"2017-02-05","22.8"
"468",12,"2017-02-05","24.3"
"469",13,"2017-02-05","22.7"
"470",14,"2017-02-05","24.0"
"471",15,"2017-02-05","23.0"
"472",16,"2017-02-05","23.4"
"473",17,"2017-02-05","21.3"
"474",18,"2017-02-05","19.3"
"475",19,"2017-02-05","19.3"
"476",20,"2017-02-05","18.7"
"477",21,"2017-02-05","18.7"
"478",22,"2017-02-05","17.6"
"479",23,"2017-02-05","17.7"
"480",24,"2017-02-05","18.0"
"481",1,"2017-02-06","17.1"
"482",2,"2017-02-06","16.6"
"483",3,"2017-02-06","16.2"
"484",4,"2017-02-06","16.3"
"485",5,"2017-02-06","16.3"
"486",6,"2017-02-06","16.4"
"487",7,"2017-02-06","17.9"
"488",8,"2017-02-06","17.9"
"489",9,"2017-02-06","18.2"
"490",10,"2017-02-06","18.1"
"491",11,"2017-02-06","18.2"
"492",12,"2017-02-06","18.3"
"493",13,"2017-02-06","18.5"
"494",14,"2017-02-06","18.3"
"495",15,"2017-02-06","18.2"
"496",16,"2017-02-06","18.0"
"497",17,"2017-02-06","17.7"
"498",18,"2017-02-06","16.9"
"499",19,"2017-02-06","17.2"
"500",20,"2017-02-06","17.0"
"501",21,"2017-02-06","16.9"
"502",22,"2017-02-06","17.0"
"503",23,"2017-02-06","16.5"
"504",24,"2017-02-06","16.1"
"505",1,"2017-02-07","16.9"
"506",2,"2017-02-07","16.1"
"507",3,"2017-02-07","17.2"
"508",4,"2017-02-07","16.2"
"509",5,"2017-02-07","15.6"
"510",6,"2017-02-07","15.5"
"511",7,"2017-02-07","15.8"
"512",8,"2017-02-07","16.2"
"513",9,"2017-02-07","16.2"
"514",10,"2017-02-07","17.3"
"515",11,"2017-02-07","18.7"
"516",12,"2017-02-07","18.5"
"517",13,"2017-02-07","18.5"
"518",14,"2017-02-07","18.4"
"519",15,"2017-02-07","18.6"
"520",16,"2017-02-07","18.2"
"521",17,"2017-02-07","17.9"
"522",18,"2017-02-07","17.1"
"523",19,"2017-02-07","16.6"
"524",20,"2017-02-07","16.4"
"525",21,"2017-02-07","16.4"
"526",22,"2017-02-07","16.3"
"527",23,"2017-02-07","15.7"
"528",24,"2017-02-07","15.1"
"529",1,"2017-02-08","15.7"
"530",2,"2017-02-08","14.8"
"531",3,"2017-02-08","15.1"
"532",4,"2017-02-08","16.5"
"533",5,"2017-02-08","15.8"
"534",6,"2017-02-08","14.4"
"535",7,"2017-02-08","14.2"
"536",8,"2017-02-08","17.6"
"537",9,"2017-02-08","18.9"
"538",10,"2017-02-08","22.6"
"539",11,"2017-02-08","23.6"
"540",12,"2017-02-08","22.8"
"541",13,"2017-02-08","20.9"
"542",14,"2017-02-08","22.0"
"543",15,"2017-02-08","21.1"
"544",16,"2017-02-08","20.1"
"545",17,"2017-02-08","19.5"
"546",18,"2017-02-08","18.9"
"547",19,"2017-02-08","18.5"
"548",20,"2017-02-08","18.0"
"549",21,"2017-02-08","18.1"
"550",22,"2017-02-08","18.3"
"551",23,"2017-02-08","18.2"
"552",24,"2017-02-08","17.2"
"553",1,"2017-02-09","16.1"
"554",2,"2017-02-09","15.5"
"555",3,"2017-02-09","14.4"
"556",4,"2017-02-09","13.9"
"557",5,"2017-02-09","13.1"
"558",6,"2017-02-09","12.8"
"559",7,"2017-02-09","12.4"
"560",8,"2017-02-09","12.4"
"561",9,"2017-02-09","12.4"
"562",10,"2017-02-09","12.2"
"563",11,"2017-02-09","12.4"
"564",12,"2017-02-09","12.3"
"565",13,"2017-02-09","11.9"
"566",14,"2017-02-09","11.5"
"567",15,"2017-02-09","11.3"
"568",16,"2017-02-09","11.3"
"569",17,"2017-02-09","11.3"
"570",18,"2017-02-09","11.3"
"571",19,"2017-02-09","10.9"
"572",20,"2017-02-09","10.8"
"573",21,"2017-02-09","10.8"
"574",22,"2017-02-09","10.4"
"575",23,"2017-02-09","10.3"
"576",24,"2017-02-09","10.6"
"577",1,"2017-02-10","10.4"
"578",2,"2017-02-10","10.5"
"579",3,"2017-02-10","10.5"
"580",4,"2017-02-10","10.5"
"581",5,"2017-02-10","10.1"
"582",6,"2017-02-10","9.9"
"583",7,"2017-02-10","10.1"
"584",8,"2017-02-10","10.7"
"585",9,"2017-02-10","11.2"
"586",10,"2017-02-10","12.0"
"587",11,"2017-02-10","12.6"
"588",12,"2017-02-10","12.8"
"589",13,"2017-02-10","12.6"
"590",14,"2017-02-10","12.7"
"591",15,"2017-02-10","12.6"
"592",16,"2017-02-10","12.7"
"593",17,"2017-02-10","12.2"
"594",18,"2017-02-10","11.9"
"595",19,"2017-02-10","11.0"
"596",20,"2017-02-10","10.7"
"597",21,"2017-02-10","11.6"
"598",22,"2017-02-10","11.5"
"599",23,"2017-02-10","11.7"
"600",24,"2017-02-10","10.9"
"601",1,"2017-02-11","11.8"
"602",2,"2017-02-11","11.7"
"603",3,"2017-02-11","11.4"
"604",4,"2017-02-11","10.7"
"605",5,"2017-02-11","11.3"
"606",6,"2017-02-11","11.4"
"607",7,"2017-02-11","11.7"
"608",8,"2017-02-11","11.7"
"609",9,"2017-02-11","12.1"
"610",10,"2017-02-11","12.3"
"611",11,"2017-02-11","13.0"
"612",12,"2017-02-11","13.2"
"613",13,"2017-02-11","17.7"
"614",14,"2017-02-11","13.7"
"615",15,"2017-02-11","13.0"
"616",16,"2017-02-11","13.0"
"617",17,"2017-02-11","12.8"
"618",18,"2017-02-11","11.9"
"619",19,"2017-02-11","11.5"
"620",20,"2017-02-11","11.2"
"621",21,"2017-02-11","11.0"
"622",22,"2017-02-11","11.1"
"623",23,"2017-02-11","11.4"
"624",24,"2017-02-11","10.9"
