"","Hour","variable","value"
"519",15,"2016-10-22","30.6"
"520",16,"2016-10-22","31.0"
"521",17,"2016-10-22","29.2"
"522",18,"2016-10-22","28.0"
"523",19,"2016-10-22","27.1"
"524",20,"2016-10-22","26.3"
"525",21,"2016-10-22","X"
"526",22,"2016-10-22","26.2"
"527",23,"2016-10-22","25.7"
"528",24,"2016-10-22","25.5"
"529",1,"2016-10-23","25.1"
"530",2,"2016-10-23","24.9"
"531",3,"2016-10-23","24.7"
"532",4,"2016-10-23","24.8"
"533",5,"2016-10-23","24.9"
"534",6,"2016-10-23","24.7"
"535",7,"2016-10-23","25.7"
"536",8,"2016-10-23","28.5"
"537",9,"2016-10-23","30.0"
"538",10,"2016-10-23","30.1"
"539",11,"2016-10-23","32.4"
"540",12,"2016-10-23","31.8"
"541",13,"2016-10-23","31.5"
"542",14,"2016-10-23","32.3"
"543",15,"2016-10-23","32.0"
"544",16,"2016-10-23","31.1"
"545",17,"2016-10-23","29.4"
"546",18,"2016-10-23","27.6"
"547",19,"2016-10-23","26.9"
"548",20,"2016-10-23","25.8"
"549",21,"2016-10-23","25.7"
"550",22,"2016-10-23","25.1"
"551",23,"2016-10-23","24.7"
"552",24,"2016-10-23","25.4"
"553",1,"2016-10-24","25.2"
"554",2,"2016-10-24","25.2"
"555",3,"2016-10-24","24.8"
"556",4,"2016-10-24","24.3"
"557",5,"2016-10-24","24.1"
"558",6,"2016-10-24","24.0"
"559",7,"2016-10-24","24.4"
"560",8,"2016-10-24","27.6"
"561",9,"2016-10-24","29.6"
"562",10,"2016-10-24","30.9"
"563",11,"2016-10-24","31.7"
"564",12,"2016-10-24","33.2"
"565",13,"2016-10-24","33.4"
"566",14,"2016-10-24","32.9"
"567",15,"2016-10-24","32.8"
"568",16,"2016-10-24","31.2"
"569",17,"2016-10-24","30.0"
"570",18,"2016-10-24","27.7"
"571",19,"2016-10-24","26.9"
"572",20,"2016-10-24","26.7"
"573",21,"2016-10-24","26.3"
"574",22,"2016-10-24","26.1"
"575",23,"2016-10-24","25.9"
"576",24,"2016-10-24","25.1"
"577",1,"2016-10-25","24.5"
"578",2,"2016-10-25","24.2"
"579",3,"2016-10-25","24.3"
"580",4,"2016-10-25","24.4"
"581",5,"2016-10-25","24.0"
"582",6,"2016-10-25","X"
"583",7,"2016-10-25","24.6"
"584",8,"2016-10-25","26.9"
"585",9,"2016-10-25","28.9"
"586",10,"2016-10-25","30.1"
"587",11,"2016-10-25","31.7"
"588",12,"2016-10-25","31.5"
"589",13,"2016-10-25","29.8"
