"","Hour","variable","value"
"210",18,"2016-10-09",""
"211",19,"2016-10-09",""
"212",20,"2016-10-09",""
"213",21,"2016-10-09",""
"214",22,"2016-10-09",""
"215",23,"2016-10-09",""
"216",24,"2016-10-09",""
"217",1,"2016-10-10",""
"218",2,"2016-10-10",""
"219",3,"2016-10-10",""
"220",4,"2016-10-10",""
"221",5,"2016-10-10",""
"222",6,"2016-10-10",""
"223",7,"2016-10-10",""
"224",8,"2016-10-10",""
"225",9,"2016-10-10",""
"226",10,"2016-10-10",""
"227",11,"2016-10-10",""
"228",12,"2016-10-10",""
"229",13,"2016-10-10",""
"230",14,"2016-10-10",""
"231",15,"2016-10-10",""
"232",16,"2016-10-10",""
"233",17,"2016-10-10",""
"234",18,"2016-10-10",""
"235",19,"2016-10-10",""
"236",20,"2016-10-10",""
"237",21,"2016-10-10",""
"238",22,"2016-10-10",""
"239",23,"2016-10-10",""
"240",24,"2016-10-10",""
"241",1,"2016-10-11",""
"242",2,"2016-10-11",""
"243",3,"2016-10-11",""
"244",4,"2016-10-11",""
"245",5,"2016-10-11",""
"246",6,"2016-10-11",""
"247",7,"2016-10-11",""
"248",8,"2016-10-11",""
"249",9,"2016-10-11",""
"250",10,"2016-10-11",""
"251",11,"2016-10-11",""
"252",12,"2016-10-11",""
"253",13,"2016-10-11",""
"254",14,"2016-10-11",""
"255",15,"2016-10-11",""
"256",16,"2016-10-11",""
"257",17,"2016-10-11",""
"258",18,"2016-10-11",""
"259",19,"2016-10-11",""
"260",20,"2016-10-11",""
"261",21,"2016-10-11",""
"262",22,"2016-10-11",""
"263",23,"2016-10-11",""
"264",24,"2016-10-11",""
"265",1,"2016-10-12",""
"266",2,"2016-10-12",""
"267",3,"2016-10-12",""
"268",4,"2016-10-12",""
"269",5,"2016-10-12",""
"270",6,"2016-10-12",""
"271",7,"2016-10-12",""
"272",8,"2016-10-12",""
"273",9,"2016-10-12",""
"274",10,"2016-10-12",""
"275",11,"2016-10-12",""
"276",12,"2016-10-12",""
"277",13,"2016-10-12",""
"278",14,"2016-10-12",""
"279",15,"2016-10-12",""
"280",16,"2016-10-12",""
"281",17,"2016-10-12",""
"282",18,"2016-10-12",""
"283",19,"2016-10-12",""
"284",20,"2016-10-12",""
"285",21,"2016-10-12",""
"286",22,"2016-10-12",""
"287",23,"2016-10-12",""
"288",24,"2016-10-12",""
"289",1,"2016-10-13",""
"290",2,"2016-10-13",""
"291",3,"2016-10-13",""
"292",4,"2016-10-13",""
"293",5,"2016-10-13",""
"294",6,"2016-10-13",""
"295",7,"2016-10-13",""
"296",8,"2016-10-13",""
"297",9,"2016-10-13",""
"298",10,"2016-10-13",""
"299",11,"2016-10-13",""
"300",12,"2016-10-13",""
"301",13,"2016-10-13",""
"302",14,"2016-10-13",""
"303",15,"2016-10-13",""
"304",16,"2016-10-13",""
"305",17,"2016-10-13",""
"306",18,"2016-10-13",""
"307",19,"2016-10-13",""
"308",20,"2016-10-13",""
"309",21,"2016-10-13",""
"310",22,"2016-10-13",""
"311",23,"2016-10-13",""
"312",24,"2016-10-13",""
"313",1,"2016-10-14",""
"314",2,"2016-10-14",""
"315",3,"2016-10-14",""
"316",4,"2016-10-14",""
"317",5,"2016-10-14",""
"318",6,"2016-10-14",""
"319",7,"2016-10-14",""
"320",8,"2016-10-14",""
"321",9,"2016-10-14",""
"322",10,"2016-10-14",""
"323",11,"2016-10-14",""
"324",12,"2016-10-14",""
"325",13,"2016-10-14",""
"326",14,"2016-10-14",""
"327",15,"2016-10-14",""
"328",16,"2016-10-14",""
"329",17,"2016-10-14",""
"330",18,"2016-10-14",""
"331",19,"2016-10-14",""
"332",20,"2016-10-14",""
"333",21,"2016-10-14",""
"334",22,"2016-10-14",""
"335",23,"2016-10-14",""
"336",24,"2016-10-14",""
"337",1,"2016-10-15",""
"338",2,"2016-10-15",""
"339",3,"2016-10-15",""
"340",4,"2016-10-15",""
"341",5,"2016-10-15",""
"342",6,"2016-10-15",""
"343",7,"2016-10-15",""
"344",8,"2016-10-15",""
"345",9,"2016-10-15",""
"346",10,"2016-10-15",""
"347",11,"2016-10-15",""
"348",12,"2016-10-15",""
"349",13,"2016-10-15",""
"350",14,"2016-10-15",""
"351",15,"2016-10-15",""
"352",16,"2016-10-15",""
"353",17,"2016-10-15",""
"354",18,"2016-10-15",""
"355",19,"2016-10-15",""
"356",20,"2016-10-15",""
"357",21,"2016-10-15",""
"358",22,"2016-10-15",""
"359",23,"2016-10-15",""
"360",24,"2016-10-15",""
"361",1,"2016-10-16",""
"362",2,"2016-10-16",""
"363",3,"2016-10-16",""
"364",4,"2016-10-16",""
"365",5,"2016-10-16",""
"366",6,"2016-10-16",""
"367",7,"2016-10-16",""
"368",8,"2016-10-16",""
"369",9,"2016-10-16",""
"370",10,"2016-10-16",""
"371",11,"2016-10-16",""
"372",12,"2016-10-16",""
"373",13,"2016-10-16",""
"374",14,"2016-10-16",""
"375",15,"2016-10-16",""
"376",16,"2016-10-16",""
"377",17,"2016-10-16",""
"378",18,"2016-10-16",""
"379",19,"2016-10-16",""
"380",20,"2016-10-16",""
"381",21,"2016-10-16",""
"382",22,"2016-10-16",""
"383",23,"2016-10-16",""
"384",24,"2016-10-16",""
"385",1,"2016-10-17",""
"386",2,"2016-10-17",""
"387",3,"2016-10-17",""
"388",4,"2016-10-17",""
"389",5,"2016-10-17",""
"390",6,"2016-10-17",""
"391",7,"2016-10-17",""
"392",8,"2016-10-17",""
"393",9,"2016-10-17",""
"394",10,"2016-10-17",""
"395",11,"2016-10-17",""
"396",12,"2016-10-17",""
"397",13,"2016-10-17",""
"398",14,"2016-10-17",""
"399",15,"2016-10-17",""
"400",16,"2016-10-17",""
"401",17,"2016-10-17",""
"402",18,"2016-10-17",""
"403",19,"2016-10-17",""
"404",20,"2016-10-17",""
"405",21,"2016-10-17",""
"406",22,"2016-10-17",""
"407",23,"2016-10-17",""
"408",24,"2016-10-17",""
"409",1,"2016-10-18",""
"410",2,"2016-10-18",""
"411",3,"2016-10-18",""
"412",4,"2016-10-18",""
"413",5,"2016-10-18",""
"414",6,"2016-10-18",""
"415",7,"2016-10-18",""
"416",8,"2016-10-18",""
"417",9,"2016-10-18",""
"418",10,"2016-10-18",""
"419",11,"2016-10-18",""
"420",12,"2016-10-18",""
"421",13,"2016-10-18",""
"422",14,"2016-10-18",""
"423",15,"2016-10-18",""
"424",16,"2016-10-18",""
"425",17,"2016-10-18",""
"426",18,"2016-10-18",""
"427",19,"2016-10-18",""
"428",20,"2016-10-18",""
"429",21,"2016-10-18",""
"430",22,"2016-10-18",""
"431",23,"2016-10-18",""
"432",24,"2016-10-18",""
"433",1,"2016-10-19",""
"434",2,"2016-10-19",""
"435",3,"2016-10-19",""
"436",4,"2016-10-19",""
"437",5,"2016-10-19",""
"438",6,"2016-10-19",""
"439",7,"2016-10-19",""
"440",8,"2016-10-19",""
"441",9,"2016-10-19",""
"442",10,"2016-10-19",""
"443",11,"2016-10-19",""
"444",12,"2016-10-19",""
"445",13,"2016-10-19",""
"446",14,"2016-10-19",""
"447",15,"2016-10-19",""
"448",16,"2016-10-19",""
"449",17,"2016-10-19",""
"450",18,"2016-10-19",""
"451",19,"2016-10-19",""
"452",20,"2016-10-19",""
"453",21,"2016-10-19",""
"454",22,"2016-10-19",""
"455",23,"2016-10-19",""
"456",24,"2016-10-19",""
"457",1,"2016-10-20",""
"458",2,"2016-10-20",""
"459",3,"2016-10-20",""
"460",4,"2016-10-20",""
"461",5,"2016-10-20",""
"462",6,"2016-10-20",""
"463",7,"2016-10-20",""
"464",8,"2016-10-20",""
"465",9,"2016-10-20",""
"466",10,"2016-10-20",""
"467",11,"2016-10-20",""
"468",12,"2016-10-20",""
"469",13,"2016-10-20",""
"470",14,"2016-10-20",""
"471",15,"2016-10-20",""
"472",16,"2016-10-20",""
"473",17,"2016-10-20",""
"474",18,"2016-10-20",""
"475",19,"2016-10-20",""
"476",20,"2016-10-20",""
"477",21,"2016-10-20",""
"478",22,"2016-10-20",""
"479",23,"2016-10-20",""
"480",24,"2016-10-20",""
"481",1,"2016-10-21",""
"482",2,"2016-10-21",""
"483",3,"2016-10-21",""
"484",4,"2016-10-21",""
"485",5,"2016-10-21",""
"486",6,"2016-10-21",""
"487",7,"2016-10-21",""
"488",8,"2016-10-21",""
"489",9,"2016-10-21",""
"490",10,"2016-10-21",""
"491",11,"2016-10-21",""
"492",12,"2016-10-21",""
"493",13,"2016-10-21",""
"494",14,"2016-10-21",""
"495",15,"2016-10-21",""
"496",16,"2016-10-21",""
"497",17,"2016-10-21",""
"498",18,"2016-10-21",""
"499",19,"2016-10-21",""
"500",20,"2016-10-21",""
"501",21,"2016-10-21",""
"502",22,"2016-10-21",""
"503",23,"2016-10-21",""
"504",24,"2016-10-21",""
"505",1,"2016-10-22",""
"506",2,"2016-10-22",""
"507",3,"2016-10-22",""
"508",4,"2016-10-22",""
"509",5,"2016-10-22",""
"510",6,"2016-10-22",""
"511",7,"2016-10-22",""
"512",8,"2016-10-22",""
"513",9,"2016-10-22",""
"514",10,"2016-10-22",""
"515",11,"2016-10-22",""
"516",12,"2016-10-22",""
"517",13,"2016-10-22",""
"518",14,"2016-10-22",""
"519",15,"2016-10-22",""
"520",16,"2016-10-22",""
"521",17,"2016-10-22",""
"522",18,"2016-10-22",""
"523",19,"2016-10-22",""
"524",20,"2016-10-22",""
"525",21,"2016-10-22",""
"526",22,"2016-10-22",""
"527",23,"2016-10-22",""
"528",24,"2016-10-22",""
"529",1,"2016-10-23",""
"530",2,"2016-10-23",""
"531",3,"2016-10-23",""
"532",4,"2016-10-23",""
"533",5,"2016-10-23",""
"534",6,"2016-10-23",""
"535",7,"2016-10-23",""
"536",8,"2016-10-23",""
"537",9,"2016-10-23",""
"538",10,"2016-10-23",""
"539",11,"2016-10-23",""
"540",12,"2016-10-23",""
"541",13,"2016-10-23",""
"542",14,"2016-10-23",""
"543",15,"2016-10-23",""
"544",16,"2016-10-23",""
"545",17,"2016-10-23",""
"546",18,"2016-10-23",""
"547",19,"2016-10-23",""
"548",20,"2016-10-23",""
"549",21,"2016-10-23",""
"550",22,"2016-10-23",""
"551",23,"2016-10-23",""
"552",24,"2016-10-23",""
"553",1,"2016-10-24",""
"554",2,"2016-10-24",""
"555",3,"2016-10-24",""
"556",4,"2016-10-24",""
"557",5,"2016-10-24",""
"558",6,"2016-10-24",""
"559",7,"2016-10-24",""
"560",8,"2016-10-24",""
"561",9,"2016-10-24",""
"562",10,"2016-10-24",""
"563",11,"2016-10-24",""
"564",12,"2016-10-24",""
"565",13,"2016-10-24",""
"566",14,"2016-10-24",""
"567",15,"2016-10-24",""
"568",16,"2016-10-24",""
"569",17,"2016-10-24",""
"570",18,"2016-10-24",""
"571",19,"2016-10-24",""
"572",20,"2016-10-24",""
"573",21,"2016-10-24",""
"574",22,"2016-10-24",""
"575",23,"2016-10-24",""
"576",24,"2016-10-24",""
"577",1,"2016-10-25",""
"578",2,"2016-10-25",""
"579",3,"2016-10-25",""
"580",4,"2016-10-25",""
"581",5,"2016-10-25",""
"582",6,"2016-10-25",""
"583",7,"2016-10-25",""
"584",8,"2016-10-25",""
"585",9,"2016-10-25",""
"586",10,"2016-10-25",""
"587",11,"2016-10-25",""
"588",12,"2016-10-25",""
"589",13,"2016-10-25",""
"590",14,"2016-10-25",""
"591",15,"2016-10-25",""
"592",16,"2016-10-25",""
"593",17,"2016-10-25",""
"594",18,"2016-10-25",""
"595",19,"2016-10-25",""
"596",20,"2016-10-25",""
"597",21,"2016-10-25",""
"598",22,"2016-10-25",""
"599",23,"2016-10-25",""
"600",24,"2016-10-25",""
"601",1,"2016-10-26",""
"602",2,"2016-10-26",""
"603",3,"2016-10-26",""
"604",4,"2016-10-26",""
"605",5,"2016-10-26",""
"606",6,"2016-10-26",""
"607",7,"2016-10-26",""
"608",8,"2016-10-26",""
"609",9,"2016-10-26",""
"610",10,"2016-10-26",""
"611",11,"2016-10-26",""
"612",12,"2016-10-26",""
"613",13,"2016-10-26",""
"614",14,"2016-10-26",""
"615",15,"2016-10-26",""
"616",16,"2016-10-26",""
"617",17,"2016-10-26",""
"618",18,"2016-10-26",""
"619",19,"2016-10-26",""
"620",20,"2016-10-26",""
"621",21,"2016-10-26",""
"622",22,"2016-10-26",""
"623",23,"2016-10-26",""
"624",24,"2016-10-26",""
"625",1,"2016-10-27",""
"626",2,"2016-10-27",""
"627",3,"2016-10-27",""
"628",4,"2016-10-27",""
"629",5,"2016-10-27",""
"630",6,"2016-10-27",""
"631",7,"2016-10-27",""
"632",8,"2016-10-27",""
"633",9,"2016-10-27",""
"634",10,"2016-10-27",""
"635",11,"2016-10-27",""
"636",12,"2016-10-27",""
"637",13,"2016-10-27",""
"638",14,"2016-10-27",""
"639",15,"2016-10-27",""
"640",16,"2016-10-27",""
"641",17,"2016-10-27",""
"642",18,"2016-10-27",""
"643",19,"2016-10-27",""
"644",20,"2016-10-27",""
"645",21,"2016-10-27",""
"646",22,"2016-10-27",""
"647",23,"2016-10-27",""
"648",24,"2016-10-27",""
"649",1,"2016-10-28",""
"650",2,"2016-10-28",""
"651",3,"2016-10-28",""
"652",4,"2016-10-28",""
"653",5,"2016-10-28",""
"654",6,"2016-10-28",""
"655",7,"2016-10-28",""
"656",8,"2016-10-28",""
"657",9,"2016-10-28",""
"658",10,"2016-10-28",""
"659",11,"2016-10-28",""
"660",12,"2016-10-28",""
"661",13,"2016-10-28",""
"662",14,"2016-10-28",""
"663",15,"2016-10-28",""
"664",16,"2016-10-28",""
"665",17,"2016-10-28",""
"666",18,"2016-10-28",""
"667",19,"2016-10-28",""
"668",20,"2016-10-28",""
"669",21,"2016-10-28",""
"670",22,"2016-10-28",""
"671",23,"2016-10-28",""
"672",24,"2016-10-28",""
"673",1,"2016-10-29",""
"674",2,"2016-10-29",""
"675",3,"2016-10-29",""
"676",4,"2016-10-29",""
"677",5,"2016-10-29",""
"678",6,"2016-10-29",""
"679",7,"2016-10-29",""
"680",8,"2016-10-29",""
"681",9,"2016-10-29",""
"682",10,"2016-10-29",""
"683",11,"2016-10-29",""
"684",12,"2016-10-29",""
"685",13,"2016-10-29",""
"686",14,"2016-10-29",""
"687",15,"2016-10-29",""
"688",16,"2016-10-29",""
"689",17,"2016-10-29",""
"690",18,"2016-10-29",""
"691",19,"2016-10-29",""
"692",20,"2016-10-29",""
"693",21,"2016-10-29",""
"694",22,"2016-10-29",""
"695",23,"2016-10-29",""
"696",24,"2016-10-29",""
"697",1,"2016-10-30",""
"698",2,"2016-10-30",""
"699",3,"2016-10-30",""
"700",4,"2016-10-30",""
"701",5,"2016-10-30",""
"702",6,"2016-10-30",""
"703",7,"2016-10-30",""
"704",8,"2016-10-30",""
"705",9,"2016-10-30",""
"706",10,"2016-10-30",""
"707",11,"2016-10-30",""
"708",12,"2016-10-30",""
"709",13,"2016-10-30",""
"710",14,"2016-10-30",""
"711",15,"2016-10-30",""
"712",16,"2016-10-30",""
"713",17,"2016-10-30",""
"714",18,"2016-10-30",""
"715",19,"2016-10-30",""
"716",20,"2016-10-30",""
"717",21,"2016-10-30",""
"718",22,"2016-10-30",""
"719",23,"2016-10-30",""
"720",24,"2016-10-30",""
"721",1,"2016-10-31",""
"722",2,"2016-10-31",""
"723",3,"2016-10-31",""
"724",4,"2016-10-31",""
"725",5,"2016-10-31",""
"726",6,"2016-10-31",""
"727",7,"2016-10-31",""
"728",8,"2016-10-31",""
"729",9,"2016-10-31",""
"730",10,"2016-10-31",""
"731",11,"2016-10-31",""
"732",12,"2016-10-31",""
"733",13,"2016-10-31",""
"734",14,"2016-10-31",""
"735",15,"2016-10-31",""
"736",16,"2016-10-31",""
"737",17,"2016-10-31",""
"738",18,"2016-10-31",""
"739",19,"2016-10-31",""
"740",20,"2016-10-31",""
"741",21,"2016-10-31",""
"742",22,"2016-10-31",""
"743",23,"2016-10-31",""
"744",24,"2016-10-31",""
"745",1,"2016-11-01",""
"746",2,"2016-11-01",""
"747",3,"2016-11-01",""
"748",4,"2016-11-01",""
"749",5,"2016-11-01",""
"750",6,"2016-11-01",""
"751",7,"2016-11-01",""
"752",8,"2016-11-01",""
"753",9,"2016-11-01",""
"754",10,"2016-11-01",""
"755",11,"2016-11-01",""
"756",12,"2016-11-01",""
"757",13,"2016-11-01",""
"758",14,"2016-11-01",""
"759",15,"2016-11-01",""
"760",16,"2016-11-01",""
"761",17,"2016-11-01",""
"762",18,"2016-11-01",""
"763",19,"2016-11-01",""
"764",20,"2016-11-01",""
"765",21,"2016-11-01",""
"766",22,"2016-11-01",""
"767",23,"2016-11-01",""
"768",24,"2016-11-01",""
"769",1,"2016-11-02",""
"770",2,"2016-11-02",""
"771",3,"2016-11-02",""
"772",4,"2016-11-02",""
"773",5,"2016-11-02",""
"774",6,"2016-11-02",""
"775",7,"2016-11-02",""
"776",8,"2016-11-02",""
"777",9,"2016-11-02",""
"778",10,"2016-11-02",""
"779",11,"2016-11-02",""
"780",12,"2016-11-02",""
"781",13,"2016-11-02",""
"782",14,"2016-11-02",""
"783",15,"2016-11-02",""
"784",16,"2016-11-02",""
"785",17,"2016-11-02",""
"786",18,"2016-11-02",""
"787",19,"2016-11-02",""
"788",20,"2016-11-02",""
"789",21,"2016-11-02",""
"790",22,"2016-11-02",""
"791",23,"2016-11-02",""
"792",24,"2016-11-02",""
"793",1,"2016-11-03",""
"794",2,"2016-11-03",""
"795",3,"2016-11-03",""
"796",4,"2016-11-03",""
"797",5,"2016-11-03",""
"798",6,"2016-11-03",""
"799",7,"2016-11-03",""
"800",8,"2016-11-03",""
"801",9,"2016-11-03",""
"802",10,"2016-11-03",""
"803",11,"2016-11-03",""
"804",12,"2016-11-03",""
"805",13,"2016-11-03",""
"806",14,"2016-11-03",""
"807",15,"2016-11-03",""
"808",16,"2016-11-03",""
"809",17,"2016-11-03",""
"810",18,"2016-11-03",""
"811",19,"2016-11-03",""
"812",20,"2016-11-03",""
"813",21,"2016-11-03",""
"814",22,"2016-11-03",""
"815",23,"2016-11-03",""
"816",24,"2016-11-03",""
"817",1,"2016-11-04",""
"818",2,"2016-11-04",""
"819",3,"2016-11-04",""
"820",4,"2016-11-04",""
"821",5,"2016-11-04",""
"822",6,"2016-11-04",""
"823",7,"2016-11-04",""
"824",8,"2016-11-04",""
"825",9,"2016-11-04",""
"826",10,"2016-11-04",""
"827",11,"2016-11-04",""
"828",12,"2016-11-04",""
"829",13,"2016-11-04",""
"830",14,"2016-11-04",""
"831",15,"2016-11-04",""
"832",16,"2016-11-04",""
"833",17,"2016-11-04",""
"834",18,"2016-11-04",""
"835",19,"2016-11-04",""
"836",20,"2016-11-04",""
"837",21,"2016-11-04",""
"838",22,"2016-11-04",""
"839",23,"2016-11-04",""
"840",24,"2016-11-04",""
"841",1,"2016-11-05",""
"842",2,"2016-11-05",""
"843",3,"2016-11-05",""
"844",4,"2016-11-05",""
"845",5,"2016-11-05",""
"846",6,"2016-11-05",""
"847",7,"2016-11-05",""
"848",8,"2016-11-05",""
"849",9,"2016-11-05",""
"850",10,"2016-11-05",""
"851",11,"2016-11-05",""
"852",12,"2016-11-05",""
"853",13,"2016-11-05",""
"854",14,"2016-11-05",""
"855",15,"2016-11-05",""
"856",16,"2016-11-05",""
"857",17,"2016-11-05",""
"858",18,"2016-11-05",""
"859",19,"2016-11-05",""
"860",20,"2016-11-05",""
"861",21,"2016-11-05",""
"862",22,"2016-11-05",""
"863",23,"2016-11-05",""
"864",24,"2016-11-05",""
"865",1,"2016-11-06",""
"866",2,"2016-11-06",""
"867",3,"2016-11-06",""
"868",4,"2016-11-06",""
"869",5,"2016-11-06",""
"870",6,"2016-11-06",""
"871",7,"2016-11-06",""
"872",8,"2016-11-06",""
"873",9,"2016-11-06",""
"874",10,"2016-11-06",""
"875",11,"2016-11-06",""
"876",12,"2016-11-06",""
"877",13,"2016-11-06",""
"878",14,"2016-11-06",""
"879",15,"2016-11-06",""
"880",16,"2016-11-06",""
"881",17,"2016-11-06",""
"882",18,"2016-11-06",""
"883",19,"2016-11-06",""
"884",20,"2016-11-06",""
"885",21,"2016-11-06",""
"886",22,"2016-11-06",""
"887",23,"2016-11-06",""
"888",24,"2016-11-06",""
"889",1,"2016-11-07",""
"890",2,"2016-11-07",""
"891",3,"2016-11-07",""
"892",4,"2016-11-07",""
"893",5,"2016-11-07",""
"894",6,"2016-11-07",""
"895",7,"2016-11-07",""
"896",8,"2016-11-07",""
"897",9,"2016-11-07",""
"898",10,"2016-11-07",""
"899",11,"2016-11-07",""
"900",12,"2016-11-07",""
"901",13,"2016-11-07",""
"902",14,"2016-11-07",""
"903",15,"2016-11-07",""
"904",16,"2016-11-07",""
"905",17,"2016-11-07",""
"906",18,"2016-11-07",""
"907",19,"2016-11-07",""
"908",20,"2016-11-07",""
"909",21,"2016-11-07",""
"910",22,"2016-11-07",""
"911",23,"2016-11-07",""
"912",24,"2016-11-07",""
"913",1,"2016-11-08",""
"914",2,"2016-11-08",""
"915",3,"2016-11-08",""
"916",4,"2016-11-08",""
"917",5,"2016-11-08",""
"918",6,"2016-11-08",""
"919",7,"2016-11-08",""
"920",8,"2016-11-08",""
"921",9,"2016-11-08",""
"922",10,"2016-11-08",""
"923",11,"2016-11-08",""
"924",12,"2016-11-08",""
"925",13,"2016-11-08",""
"926",14,"2016-11-08",""
"927",15,"2016-11-08",""
"928",16,"2016-11-08",""
"929",17,"2016-11-08",""
"930",18,"2016-11-08",""
"931",19,"2016-11-08",""
