"","Hour","variable","value"
"149",5,"2016-10-07","998.7"
"150",6,"2016-10-07","999.1"
"151",7,"2016-10-07","999.3"
"152",8,"2016-10-07","999.3"
"153",9,"2016-10-07","999.4"
"154",10,"2016-10-07","1000.0"
"155",11,"2016-10-07","999.7"
"156",12,"2016-10-07","998.9"
"157",13,"2016-10-07","998.7"
"158",14,"2016-10-07","997.6"
"159",15,"2016-10-07","997.5"
"160",16,"2016-10-07","998.1"
"161",17,"2016-10-07","998.8"
"162",18,"2016-10-07","999.3"
"163",19,"2016-10-07","999.7"
"164",20,"2016-10-07","1000.1"
"165",21,"2016-10-07","1000.8"
"166",22,"2016-10-07","1000.8"
"167",23,"2016-10-07","1000.6"
"168",24,"2016-10-07","1000.9"
"169",1,"2016-10-08","1000.6"
"170",2,"2016-10-08","999.8"
"171",3,"2016-10-08","999.4"
"172",4,"2016-10-08","999.2"
"173",5,"2016-10-08","1000.2"
"174",6,"2016-10-08","1000.9"
"175",7,"2016-10-08","1001.0"
"176",8,"2016-10-08","X"
"177",9,"2016-10-08","1001.3"
"178",10,"2016-10-08","1000.9"
"179",11,"2016-10-08","1000.9"
"180",12,"2016-10-08","1000.5"
"181",13,"2016-10-08","999.6"
"182",14,"2016-10-08","999.2"
"183",15,"2016-10-08","998.8"
"184",16,"2016-10-08","999.1"
"185",17,"2016-10-08","999.6"
"186",18,"2016-10-08","999.2"
"187",19,"2016-10-08","999.8"
"188",20,"2016-10-08","1000.2"
"189",21,"2016-10-08","1000.5"
"190",22,"2016-10-08","1000.3"
"191",23,"2016-10-08","1000.4"
"192",24,"2016-10-08","1000.3"
"193",1,"2016-10-09","999.9"
"194",2,"2016-10-09","999.6"
"195",3,"2016-10-09","999.1"
"196",4,"2016-10-09","X"
"197",5,"2016-10-09","998.5"
"198",6,"2016-10-09","998.8"
"199",7,"2016-10-09","999.9"
"200",8,"2016-10-09","1000.4"
"201",9,"2016-10-09","1000.9"
"202",10,"2016-10-09","1001.1"
"203",11,"2016-10-09","1001.1"
"204",12,"2016-10-09","1000.6"
"205",13,"2016-10-09","999.8"
"206",14,"2016-10-09","999.1"
"207",15,"2016-10-09","998.8"
"208",16,"2016-10-09","998.6"
"209",17,"2016-10-09","998.5"
"210",18,"2016-10-09","998.8"
"211",19,"2016-10-09","999.3"
"212",20,"2016-10-09","999.8"
"213",21,"2016-10-09","1000.0"
"214",22,"2016-10-09","1000.3"
"215",23,"2016-10-09","999.9"
"216",24,"2016-10-09","999.9"
"217",1,"2016-10-10","X"
"218",2,"2016-10-10","999.1"
"219",3,"2016-10-10","999.1"
"220",4,"2016-10-10","999.0"
"221",5,"2016-10-10","1000.1"
"222",6,"2016-10-10","1000.7"
"223",7,"2016-10-10","1001.5"
"224",8,"2016-10-10","1002.2"
"225",9,"2016-10-10","1002.6"
"226",10,"2016-10-10","1002.1"
"227",11,"2016-10-10","1001.4"
"228",12,"2016-10-10","1001.2"
"229",13,"2016-10-10","1000.6"
"230",14,"2016-10-10","999.9"
"231",15,"2016-10-10","999.6"
"232",16,"2016-10-10","999.5"
"233",17,"2016-10-10","999.8"
"234",18,"2016-10-10","1000.4"
"235",19,"2016-10-10","1000.9"
"236",20,"2016-10-10","1001.7"
"237",21,"2016-10-10","1002.5"
"238",22,"2016-10-10","1002.5"
"239",23,"2016-10-10","1002.4"
"240",24,"2016-10-10","1002.3"
"241",1,"2016-10-11","1001.7"
"242",2,"2016-10-11","1001.4"
"243",3,"2016-10-11","1001.3"
"244",4,"2016-10-11","1001.1"
"245",5,"2016-10-11","1001.3"
"246",6,"2016-10-11","1001.7"
"247",7,"2016-10-11","1002.8"
"248",8,"2016-10-11","1003.2"
"249",9,"2016-10-11","1003.4"
"250",10,"2016-10-11","1003.3"
"251",11,"2016-10-11","1002.5"
"252",12,"2016-10-11","1001.8"
"253",13,"2016-10-11","1001.0"
"254",14,"2016-10-11","1000.5"
"255",15,"2016-10-11","1000.2"
"256",16,"2016-10-11","1000.4"
"257",17,"2016-10-11","1001.1"
"258",18,"2016-10-11","1001.9"
"259",19,"2016-10-11","1002.3"
"260",20,"2016-10-11","1002.9"
"261",21,"2016-10-11","1003.3"
"262",22,"2016-10-11","1003.5"
"263",23,"2016-10-11","1003.3"
"264",24,"2016-10-11","1003.5"
"265",1,"2016-10-12","1003.2"
"266",2,"2016-10-12","1002.9"
"267",3,"2016-10-12","1002.9"
"268",4,"2016-10-12","1002.9"
"269",5,"2016-10-12","1003.0"
"270",6,"2016-10-12","1003.5"
"271",7,"2016-10-12","1004.3"
"272",8,"2016-10-12","1004.8"
"273",9,"2016-10-12","1005.0"
"274",10,"2016-10-12","1004.8"
"275",11,"2016-10-12","1004.3"
"276",12,"2016-10-12","1003.5"
"277",13,"2016-10-12","1002.9"
"278",14,"2016-10-12","1002.3"
"279",15,"2016-10-12","1002.0"
"280",16,"2016-10-12","1002.2"
"281",17,"2016-10-12","1002.5"
"282",18,"2016-10-12","1002.9"
"283",19,"2016-10-12","1003.7"
"284",20,"2016-10-12","1004.6"
"285",21,"2016-10-12","1004.9"
"286",22,"2016-10-12","1005.1"
"287",23,"2016-10-12","1004.9"
"288",24,"2016-10-12","1004.4"
"289",1,"2016-10-13","1004.1"
"290",2,"2016-10-13","1003.6"
"291",3,"2016-10-13","1003.4"
"292",4,"2016-10-13","1003.3"
"293",5,"2016-10-13","1003.4"
"294",6,"2016-10-13","1003.9"
"295",7,"2016-10-13","1004.7"
"296",8,"2016-10-13","1005.4"
"297",9,"2016-10-13","1005.5"
"298",10,"2016-10-13","1005.2"
"299",11,"2016-10-13","1004.9"
"300",12,"2016-10-13","1004.2"
"301",13,"2016-10-13","1003.1"
"302",14,"2016-10-13","1002.4"
"303",15,"2016-10-13","1002.0"
"304",16,"2016-10-13","1002.1"
"305",17,"2016-10-13","1002.6"
"306",18,"2016-10-13","1002.7"
"307",19,"2016-10-13","1003.2"
"308",20,"2016-10-13","1003.9"
"309",21,"2016-10-13","1004.2"
"310",22,"2016-10-13","1004.2"
"311",23,"2016-10-13","1004.5"
"312",24,"2016-10-13","1003.9"
"313",1,"2016-10-14","1003.5"
"314",2,"2016-10-14","1003.3"
"315",3,"2016-10-14","1003.0"
"316",4,"2016-10-14","1002.8"
"317",5,"2016-10-14","1002.6"
"318",6,"2016-10-14","1002.9"
"319",7,"2016-10-14","1003.9"
"320",8,"2016-10-14","1004.3"
"321",9,"2016-10-14","1004.5"
"322",10,"2016-10-14","1004.4"
"323",11,"2016-10-14","1003.9"
"324",12,"2016-10-14","1003.2"
"325",13,"2016-10-14","1002.3"
"326",14,"2016-10-14","1001.5"
"327",15,"2016-10-14","1001.1"
"328",16,"2016-10-14","1000.9"
"329",17,"2016-10-14","1001.2"
"330",18,"2016-10-14","1001.5"
"331",19,"2016-10-14","1002.1"
"332",20,"2016-10-14","1002.6"
"333",21,"2016-10-14","1002.9"
"334",22,"2016-10-14","1003.4"
"335",23,"2016-10-14","1002.9"
"336",24,"2016-10-14","1003.0"
"337",1,"2016-10-15","1002.5"
"338",2,"2016-10-15","1002.6"
"339",3,"2016-10-15","1002.0"
"340",4,"2016-10-15","1001.6"
"341",5,"2016-10-15","1001.6"
"342",6,"2016-10-15","1002.0"
"343",7,"2016-10-15","1002.8"
"344",8,"2016-10-15","1003.1"
"345",9,"2016-10-15","1003.4"
"346",10,"2016-10-15","1003.2"
"347",11,"2016-10-15","1002.8"
"348",12,"2016-10-15","1002.2"
"349",13,"2016-10-15","1001.6"
"350",14,"2016-10-15","1000.6"
"351",15,"2016-10-15","1000.1"
"352",16,"2016-10-15","1000.3"
"353",17,"2016-10-15","1000.7"
"354",18,"2016-10-15","1000.8"
"355",19,"2016-10-15","1001.3"
"356",20,"2016-10-15","1001.9"
"357",21,"2016-10-15","1002.2"
"358",22,"2016-10-15","1002.2"
"359",23,"2016-10-15","1001.9"
"360",24,"2016-10-15","1002.0"
"361",1,"2016-10-16","1002.3"
"362",2,"2016-10-16","1001.6"
"363",3,"2016-10-16","1001.5"
"364",4,"2016-10-16","1000.9"
"365",5,"2016-10-16","1000.9"
"366",6,"2016-10-16","1001.8"
"367",7,"2016-10-16","1002.8"
"368",8,"2016-10-16","1002.8"
"369",9,"2016-10-16","1002.9"
"370",10,"2016-10-16","1002.6"
"371",11,"2016-10-16","1002.4"
"372",12,"2016-10-16","1001.4"
"373",13,"2016-10-16","1000.7"
"374",14,"2016-10-16","999.9"
"375",15,"2016-10-16","999.8"
"376",16,"2016-10-16","999.9"
"377",17,"2016-10-16","1000.5"
"378",18,"2016-10-16","1000.9"
"379",19,"2016-10-16","1001.2"
"380",20,"2016-10-16","1001.7"
"381",21,"2016-10-16","1001.9"
"382",22,"2016-10-16","1002.2"
"383",23,"2016-10-16","1002.1"
"384",24,"2016-10-16","1002.1"
"385",1,"2016-10-17","1001.7"
"386",2,"2016-10-17","1001.1"
"387",3,"2016-10-17","1000.9"
"388",4,"2016-10-17","1000.5"
"389",5,"2016-10-17","1000.9"
"390",6,"2016-10-17","1001.0"
"391",7,"2016-10-17","1001.4"
"392",8,"2016-10-17","1001.9"
"393",9,"2016-10-17","1002.6"
"394",10,"2016-10-17","1002.7"
"395",11,"2016-10-17","1001.9"
"396",12,"2016-10-17","1001.0"
"397",13,"2016-10-17","1000.3"
"398",14,"2016-10-17","999.8"
"399",15,"2016-10-17","999.5"
"400",16,"2016-10-17","999.3"
"401",17,"2016-10-17","1000.0"
"402",18,"2016-10-17","1000.2"
"403",19,"2016-10-17","1000.8"
"404",20,"2016-10-17","1001.9"
"405",21,"2016-10-17","1002.9"
"406",22,"2016-10-17","1003.4"
"407",23,"2016-10-17","1003.6"
"408",24,"2016-10-17","1003.5"
"409",1,"2016-10-18","1003.0"
"410",2,"2016-10-18","1002.3"
"411",3,"2016-10-18","1001.5"
"412",4,"2016-10-18","1001.2"
"413",5,"2016-10-18","1001.4"
"414",6,"2016-10-18","1002.3"
"415",7,"2016-10-18","1002.7"
"416",8,"2016-10-18","1003.3"
"417",9,"2016-10-18","1003.8"
"418",10,"2016-10-18","1003.8"
"419",11,"2016-10-18","1003.4"
"420",12,"2016-10-18","1003.0"
"421",13,"2016-10-18","1002.5"
"422",14,"2016-10-18","1001.7"
"423",15,"2016-10-18","1001.0"
"424",16,"2016-10-18","1001.1"
"425",17,"2016-10-18","1001.3"
"426",18,"2016-10-18","1001.6"
"427",19,"2016-10-18","1002.1"
"428",20,"2016-10-18","1002.6"
"429",21,"2016-10-18","1002.8"
"430",22,"2016-10-18","1003.3"
"431",23,"2016-10-18","1003.0"
"432",24,"2016-10-18","1002.5"
"433",1,"2016-10-19","1001.9"
"434",2,"2016-10-19","1001.5"
"435",3,"2016-10-19","1001.4"
"436",4,"2016-10-19","1000.9"
"437",5,"2016-10-19","1000.7"
"438",6,"2016-10-19","1001.2"
"439",7,"2016-10-19","1001.8"
"440",8,"2016-10-19","1001.7"
"441",9,"2016-10-19","1001.5"
"442",10,"2016-10-19","1001.7"
"443",11,"2016-10-19","1001.0"
"444",12,"2016-10-19","999.6"
"445",13,"2016-10-19","999.2"
"446",14,"2016-10-19","998.4"
"447",15,"2016-10-19","997.9"
"448",16,"2016-10-19","998.1"
"449",17,"2016-10-19","998.6"
"450",18,"2016-10-19","998.7"
"451",19,"2016-10-19","998.9"
"452",20,"2016-10-19","999.3"
"453",21,"2016-10-19","999.1"
"454",22,"2016-10-19","998.6"
"455",23,"2016-10-19","998.3"
"456",24,"2016-10-19","997.5"
"457",1,"2016-10-20","997.2"
"458",2,"2016-10-20","996.2"
"459",3,"2016-10-20","995.6"
"460",4,"2016-10-20","995.7"
"461",5,"2016-10-20","994.8"
"462",6,"2016-10-20","994.8"
"463",7,"2016-10-20","995.6"
"464",8,"2016-10-20","995.9"
"465",9,"2016-10-20","995.5"
"466",10,"2016-10-20","995.9"
"467",11,"2016-10-20","995.4"
"468",12,"2016-10-20","994.6"
"469",13,"2016-10-20","994.2"
"470",14,"2016-10-20","993.5"
"471",15,"2016-10-20","993.0"
"472",16,"2016-10-20","993.0"
"473",17,"2016-10-20","993.5"
"474",18,"2016-10-20","X"
"475",19,"2016-10-20","994.2"
"476",20,"2016-10-20","995.1"
"477",21,"2016-10-20","994.9"
"478",22,"2016-10-20","995.6"
"479",23,"2016-10-20","996.0"
"480",24,"2016-10-20","995.8"
"481",1,"2016-10-21","995.1"
"482",2,"2016-10-21","995.5"
"483",3,"2016-10-21","996.5"
"484",4,"2016-10-21","996.3"
"485",5,"2016-10-21","996.8"
"486",6,"2016-10-21","997.5"
"487",7,"2016-10-21","998.2"
"488",8,"2016-10-21","999.0"
"489",9,"2016-10-21","999.9"
"490",10,"2016-10-21","1000.4"
"491",11,"2016-10-21","999.8"
"492",12,"2016-10-21","998.9"
"493",13,"2016-10-21","998.3"
"494",14,"2016-10-21","998.0"
"495",15,"2016-10-21","998.1"
"496",16,"2016-10-21","998.7"
"497",17,"2016-10-21","999.3"
"498",18,"2016-10-21","999.6"
"499",19,"2016-10-21","1000.0"
"500",20,"2016-10-21","1001.0"
"501",21,"2016-10-21","1001.3"
"502",22,"2016-10-21","1001.9"
"503",23,"2016-10-21","1001.5"
"504",24,"2016-10-21","1001.2"
"505",1,"2016-10-22","1001.1"
"506",2,"2016-10-22","1000.9"
"507",3,"2016-10-22","1000.8"
"508",4,"2016-10-22","1000.8"
"509",5,"2016-10-22","1001.4"
"510",6,"2016-10-22","1001.9"
"511",7,"2016-10-22","1002.4"
"512",8,"2016-10-22","1002.9"
"513",9,"2016-10-22","1003.4"
"514",10,"2016-10-22","1003.0"
"515",11,"2016-10-22","1002.3"
"516",12,"2016-10-22","1001.7"
"517",13,"2016-10-22","1001.1"
"518",14,"2016-10-22","1000.6"
"519",15,"2016-10-22","1000.2"
"520",16,"2016-10-22","1000.5"
"521",17,"2016-10-22","1000.8"
"522",18,"2016-10-22","1001.0"
"523",19,"2016-10-22","1001.6"
"524",20,"2016-10-22","1002.4"
"525",21,"2016-10-22","X"
"526",22,"2016-10-22","1002.6"
"527",23,"2016-10-22","1002.6"
"528",24,"2016-10-22","1002.1"
"529",1,"2016-10-23","1001.8"
"530",2,"2016-10-23","1001.5"
"531",3,"2016-10-23","1001.5"
"532",4,"2016-10-23","1001.2"
"533",5,"2016-10-23","1001.6"
"534",6,"2016-10-23","1002.4"
"535",7,"2016-10-23","1002.8"
"536",8,"2016-10-23","1003.5"
"537",9,"2016-10-23","1003.8"
"538",10,"2016-10-23","1003.6"
"539",11,"2016-10-23","1002.6"
"540",12,"2016-10-23","1001.7"
"541",13,"2016-10-23","1000.9"
"542",14,"2016-10-23","1000.3"
"543",15,"2016-10-23","1000.2"
"544",16,"2016-10-23","1000.4"
"545",17,"2016-10-23","1000.9"
"546",18,"2016-10-23","1001.3"
"547",19,"2016-10-23","1001.9"
"548",20,"2016-10-23","1002.6"
"549",21,"2016-10-23","1003.0"
"550",22,"2016-10-23","1003.2"
"551",23,"2016-10-23","1003.3"
"552",24,"2016-10-23","1003.2"
"553",1,"2016-10-24","1002.9"
"554",2,"2016-10-24","1002.5"
"555",3,"2016-10-24","1002.4"
"556",4,"2016-10-24","1002.3"
"557",5,"2016-10-24","1002.8"
"558",6,"2016-10-24","1003.4"
"559",7,"2016-10-24","1004.1"
"560",8,"2016-10-24","1004.5"
"561",9,"2016-10-24","1004.5"
"562",10,"2016-10-24","1004.3"
"563",11,"2016-10-24","1003.8"
"564",12,"2016-10-24","1002.9"
"565",13,"2016-10-24","1002.1"
"566",14,"2016-10-24","1001.5"
"567",15,"2016-10-24","1001.2"
"568",16,"2016-10-24","1001.6"
"569",17,"2016-10-24","1001.8"
"570",18,"2016-10-24","1002.5"
"571",19,"2016-10-24","1003.4"
"572",20,"2016-10-24","1004.3"
"573",21,"2016-10-24","1004.7"
"574",22,"2016-10-24","1004.8"
"575",23,"2016-10-24","1004.7"
"576",24,"2016-10-24","1004.3"
"577",1,"2016-10-25","1003.9"
"578",2,"2016-10-25","1003.9"
"579",3,"2016-10-25","1003.9"
"580",4,"2016-10-25","1004.1"
"581",5,"2016-10-25","1004.5"
"582",6,"2016-10-25","X"
"583",7,"2016-10-25","1005.4"
"584",8,"2016-10-25","1005.7"
"585",9,"2016-10-25","1006.4"
"586",10,"2016-10-25","1006.2"
"587",11,"2016-10-25","1005.7"
"588",12,"2016-10-25","1005.0"
"589",13,"2016-10-25","1004.7"
"590",14,"2016-10-25","1004.0"
"591",15,"2016-10-25","1003.7"
"592",16,"2016-10-25","1003.6"
"593",17,"2016-10-25","1003.8"
"594",18,"2016-10-25","1004.2"
"595",19,"2016-10-25","1005.0"
"596",20,"2016-10-25","1005.7"
"597",21,"2016-10-25","1005.8"
"598",22,"2016-10-25","1006.1"
"599",23,"2016-10-25","1006.5"
"600",24,"2016-10-25","1006.6"
"601",1,"2016-10-26","1006.6"
"602",2,"2016-10-26","1006.4"
"603",3,"2016-10-26","1006.4"
"604",4,"2016-10-26","1006.5"
"605",5,"2016-10-26","1007.0"
"606",6,"2016-10-26","1007.5"
"607",7,"2016-10-26","1008.1"
"608",8,"2016-10-26","1008.8"
"609",9,"2016-10-26","1009.1"
"610",10,"2016-10-26","1008.8"
"611",11,"2016-10-26","1008.2"
"612",12,"2016-10-26","1007.3"
"613",13,"2016-10-26","1006.6"
"614",14,"2016-10-26","1005.9"
"615",15,"2016-10-26","1005.6"
"616",16,"2016-10-26","1005.7"
"617",17,"2016-10-26","1006.0"
"618",18,"2016-10-26","1006.5"
"619",19,"2016-10-26","1007.1"
"620",20,"2016-10-26","1007.6"
"621",21,"2016-10-26","1007.8"
"622",22,"2016-10-26","1007.9"
"623",23,"2016-10-26","1007.8"
"624",24,"2016-10-26","X"
"625",1,"2016-10-27","1007.3"
"626",2,"2016-10-27","1007.1"
"627",3,"2016-10-27","1006.7"
"628",4,"2016-10-27","1006.8"
"629",5,"2016-10-27","1007.3"
"630",6,"2016-10-27","1008.0"
"631",7,"2016-10-27","1008.7"
"632",8,"2016-10-27","1009.6"
"633",9,"2016-10-27","1010.0"
"634",10,"2016-10-27","1009.8"
"635",11,"2016-10-27","1009.1"
"636",12,"2016-10-27","1008.2"
"637",13,"2016-10-27","1007.1"
"638",14,"2016-10-27","1006.4"
"639",15,"2016-10-27","1005.7"
"640",16,"2016-10-27","1005.7"
"641",17,"2016-10-27","1006.0"
"642",18,"2016-10-27","1006.1"
"643",19,"2016-10-27","1006.7"
"644",20,"2016-10-27","1007.5"
"645",21,"2016-10-27","1007.8"
"646",22,"2016-10-27","1007.7"
"647",23,"2016-10-27","1007.5"
"648",24,"2016-10-27","1007.1"
"649",1,"2016-10-28","1006.5"
"650",2,"2016-10-28","1006.1"
"651",3,"2016-10-28","1005.9"
"652",4,"2016-10-28","1005.9"
"653",5,"2016-10-28","1006.4"
"654",6,"2016-10-28","1006.9"
"655",7,"2016-10-28","1007.5"
"656",8,"2016-10-28","1007.9"
"657",9,"2016-10-28","1008.2"
"658",10,"2016-10-28","1008.3"
"659",11,"2016-10-28","1007.8"
"660",12,"2016-10-28","1006.9"
"661",13,"2016-10-28","1005.9"
"662",14,"2016-10-28","1004.9"
"663",15,"2016-10-28","1004.5"
"664",16,"2016-10-28","1004.5"
"665",17,"2016-10-28","1004.7"
"666",18,"2016-10-28","1005.2"
"667",19,"2016-10-28","1005.8"
"668",20,"2016-10-28","1006.6"
"669",21,"2016-10-28","1006.9"
"670",22,"2016-10-28","1007.0"
"671",23,"2016-10-28","1007.2"
"672",24,"2016-10-28","1007.0"
"673",1,"2016-10-29","1006.8"
"674",2,"2016-10-29","1006.5"
"675",3,"2016-10-29","1006.4"
"676",4,"2016-10-29","1006.3"
"677",5,"2016-10-29","1006.8"
"678",6,"2016-10-29","1007.2"
"679",7,"2016-10-29","1007.6"
"680",8,"2016-10-29","1008.3"
"681",9,"2016-10-29","1008.5"
"682",10,"2016-10-29","1008.3"
"683",11,"2016-10-29","1007.8"
"684",12,"2016-10-29","1007.4"
"685",13,"2016-10-29","1006.6"
"686",14,"2016-10-29","1006.1"
"687",15,"2016-10-29","1006.0"
"688",16,"2016-10-29","1006.3"
"689",17,"2016-10-29","1006.7"
"690",18,"2016-10-29","1007.5"
"691",19,"2016-10-29","1008.0"
"692",20,"2016-10-29","1008.8"
"693",21,"2016-10-29","X"
"694",22,"2016-10-29","1009.6"
"695",23,"2016-10-29","1009.4"
"696",24,"2016-10-29","1009.4"
"697",1,"2016-10-30","1009.2"
"698",2,"2016-10-30","1008.7"
"699",3,"2016-10-30","1008.6"
"700",4,"2016-10-30","1008.9"
"701",5,"2016-10-30","1008.9"
"702",6,"2016-10-30","1009.4"
"703",7,"2016-10-30","1010.1"
"704",8,"2016-10-30","1010.2"
"705",9,"2016-10-30","1010.9"
"706",10,"2016-10-30","1010.7"
"707",11,"2016-10-30","1009.7"
"708",12,"2016-10-30","1009.0"
"709",13,"2016-10-30","1008.2"
"710",14,"2016-10-30","1007.9"
"711",15,"2016-10-30","1007.6"
"712",16,"2016-10-30","1007.5"
"713",17,"2016-10-30","1008.0"
"714",18,"2016-10-30","1008.4"
"715",19,"2016-10-30","1008.9"
"716",20,"2016-10-30","1009.3"
"717",21,"2016-10-30","1009.9"
"718",22,"2016-10-30","1010.2"
"719",23,"2016-10-30","1010.3"
"720",24,"2016-10-30","1010.1"
"721",1,"2016-10-31","1010.1"
"722",2,"2016-10-31","1009.5"
"723",3,"2016-10-31","1009.2"
"724",4,"2016-10-31","1009.2"
"725",5,"2016-10-31","1009.5"
"726",6,"2016-10-31","1010.2"
"727",7,"2016-10-31","1010.7"
"728",8,"2016-10-31","1011.1"
"729",9,"2016-10-31","1010.9"
"730",10,"2016-10-31","1010.5"
"731",11,"2016-10-31","1009.4"
"732",12,"2016-10-31","1008.5"
"733",13,"2016-10-31","1007.5"
"734",14,"2016-10-31","1006.9"
"735",15,"2016-10-31","1006.7"
"736",16,"2016-10-31","1006.7"
"737",17,"2016-10-31","1007.3"
"738",18,"2016-10-31","1008.1"
"739",19,"2016-10-31","1008.9"
"740",20,"2016-10-31","1009.5"
"741",21,"2016-10-31","1009.6"
"742",22,"2016-10-31","1009.6"
"743",23,"2016-10-31","1009.5"
"744",24,"2016-10-31","1009.2"
"745",1,"2016-11-01","1008.8"
"746",2,"2016-11-01","1008.3"
"747",3,"2016-11-01","1008.0"
