"","Hour","variable","value"
"170",2,"2016-10-08","90"
"171",3,"2016-10-08","90"
"172",4,"2016-10-08","88"
"173",5,"2016-10-08","88"
"174",6,"2016-10-08","86"
"175",7,"2016-10-08","85"
"176",8,"2016-10-08","81"
"177",9,"2016-10-08","74"
"178",10,"2016-10-08","74"
"179",11,"2016-10-08","73"
"180",12,"2016-10-08","73"
"181",13,"2016-10-08","82"
"182",14,"2016-10-08","91"
"183",15,"2016-10-08","90"
"184",16,"2016-10-08","92"
"185",17,"2016-10-08","91"
"186",18,"2016-10-08","93"
"187",19,"2016-10-08","94"
"188",20,"2016-10-08","93"
"189",21,"2016-10-08","92"
"190",22,"2016-10-08","93"
"191",23,"2016-10-08","95"
"192",24,"2016-10-08","94"
"193",1,"2016-10-09","94"
"194",2,"2016-10-09","94"
"195",3,"2016-10-09","94"
"196",4,"2016-10-09","92"
"197",5,"2016-10-09","91"
"198",6,"2016-10-09","93"
"199",7,"2016-10-09","93"
"200",8,"2016-10-09","91"
"201",9,"2016-10-09","84"
"202",10,"2016-10-09","78"
"203",11,"2016-10-09","75"
"204",12,"2016-10-09","78"
"205",13,"2016-10-09","84"
"206",14,"2016-10-09","86"
"207",15,"2016-10-09","90"
"208",16,"2016-10-09","92"
"209",17,"2016-10-09","93"
"210",18,"2016-10-09","94"
"211",19,"2016-10-09","94"
"212",20,"2016-10-09","93"
"213",21,"2016-10-09","92"
"214",22,"2016-10-09","90"
"215",23,"2016-10-09","90"
"216",24,"2016-10-09","92"
"217",1,"2016-10-10","94"
"218",2,"2016-10-10","93"
"219",3,"2016-10-10","93"
"220",4,"2016-10-10","92"
"221",5,"2016-10-10","93"
"222",6,"2016-10-10","94"
"223",7,"2016-10-10","92"
"224",8,"2016-10-10","90"
"225",9,"2016-10-10","88"
"226",10,"2016-10-10","87"
"227",11,"2016-10-10","84"
"228",12,"2016-10-10","85"
"229",13,"2016-10-10","86"
"230",14,"2016-10-10","87"
"231",15,"2016-10-10","91"
"232",16,"2016-10-10","94"
"233",17,"2016-10-10","95"
"234",18,"2016-10-10","95"
"235",19,"2016-10-10","95"
"236",20,"2016-10-10","95"
"237",21,"2016-10-10","95"
"238",22,"2016-10-10","96"
"239",23,"2016-10-10","96"
"240",24,"2016-10-10","96"
"241",1,"2016-10-11","95"
"242",2,"2016-10-11","96"
"243",3,"2016-10-11","97"
"244",4,"2016-10-11","98"
"245",5,"2016-10-11","98"
"246",6,"2016-10-11","98"
"247",7,"2016-10-11","98"
"248",8,"2016-10-11","98"
"249",9,"2016-10-11","98"
"250",10,"2016-10-11","97"
"251",11,"2016-10-11","89"
"252",12,"2016-10-11","90"
"253",13,"2016-10-11","90"
"254",14,"2016-10-11","90"
"255",15,"2016-10-11","89"
"256",16,"2016-10-11","91"
"257",17,"2016-10-11","92"
"258",18,"2016-10-11","93"
"259",19,"2016-10-11","92"
"260",20,"2016-10-11","91"
"261",21,"2016-10-11","91"
"262",22,"2016-10-11","91"
"263",23,"2016-10-11","93"
"264",24,"2016-10-11","93"
"265",1,"2016-10-12","92"
"266",2,"2016-10-12","92"
"267",3,"2016-10-12","92"
"268",4,"2016-10-12","92"
"269",5,"2016-10-12","93"
"270",6,"2016-10-12","93"
"271",7,"2016-10-12","92"
"272",8,"2016-10-12","90"
"273",9,"2016-10-12","88"
"274",10,"2016-10-12","87"
"275",11,"2016-10-12","86"
"276",12,"2016-10-12","85"
"277",13,"2016-10-12","91"
"278",14,"2016-10-12","89"
"279",15,"2016-10-12","87"
"280",16,"2016-10-12","83"
"281",17,"2016-10-12","88"
"282",18,"2016-10-12","87"
"283",19,"2016-10-12","88"
"284",20,"2016-10-12","86"
"285",21,"2016-10-12","89"
"286",22,"2016-10-12","94"
"287",23,"2016-10-12","95"
"288",24,"2016-10-12","92"
"289",1,"2016-10-13","88"
"290",2,"2016-10-13","89"
"291",3,"2016-10-13","90"
"292",4,"2016-10-13","89"
"293",5,"2016-10-13","89"
"294",6,"2016-10-13","88"
"295",7,"2016-10-13","88"
"296",8,"2016-10-13","83"
"297",9,"2016-10-13","77"
"298",10,"2016-10-13","74"
"299",11,"2016-10-13","71"
"300",12,"2016-10-13","68"
"301",13,"2016-10-13","69"
"302",14,"2016-10-13","72"
"303",15,"2016-10-13","76"
"304",16,"2016-10-13","80"
"305",17,"2016-10-13","83"
"306",18,"2016-10-13","85"
"307",19,"2016-10-13","84"
"308",20,"2016-10-13","84"
"309",21,"2016-10-13","81"
"310",22,"2016-10-13","82"
"311",23,"2016-10-13","84"
"312",24,"2016-10-13","84"
"313",1,"2016-10-14","86"
"314",2,"2016-10-14","85"
"315",3,"2016-10-14","85"
"316",4,"2016-10-14","86"
"317",5,"2016-10-14","86"
"318",6,"2016-10-14","87"
"319",7,"2016-10-14","86"
"320",8,"2016-10-14","84"
"321",9,"2016-10-14","77"
"322",10,"2016-10-14","73"
"323",11,"2016-10-14","71"
"324",12,"2016-10-14","69"
"325",13,"2016-10-14","71"
"326",14,"2016-10-14","71"
"327",15,"2016-10-14","72"
"328",16,"2016-10-14","77"
"329",17,"2016-10-14","82"
"330",18,"2016-10-14","83"
"331",19,"2016-10-14","83"
"332",20,"2016-10-14","83"
"333",21,"2016-10-14","85"
"334",22,"2016-10-14","84"
"335",23,"2016-10-14","X"
"336",24,"2016-10-14","82"
"337",1,"2016-10-15","85"
"338",2,"2016-10-15","85"
"339",3,"2016-10-15","88"
"340",4,"2016-10-15","87"
"341",5,"2016-10-15","87"
"342",6,"2016-10-15","88"
"343",7,"2016-10-15","84"
"344",8,"2016-10-15","85"
"345",9,"2016-10-15","77"
"346",10,"2016-10-15","72"
"347",11,"2016-10-15","65"
"348",12,"2016-10-15","62"
"349",13,"2016-10-15","54"
"350",14,"2016-10-15","47"
"351",15,"2016-10-15","59"
"352",16,"2016-10-15","58"
"353",17,"2016-10-15","67"
"354",18,"2016-10-15","74"
"355",19,"2016-10-15","71"
"356",20,"2016-10-15","78"
"357",21,"2016-10-15","80"
"358",22,"2016-10-15","80"
"359",23,"2016-10-15","82"
"360",24,"2016-10-15","85"
"361",1,"2016-10-16","85"
"362",2,"2016-10-16","85"
"363",3,"2016-10-16","86"
"364",4,"2016-10-16","88"
"365",5,"2016-10-16","88"
"366",6,"2016-10-16","88"
"367",7,"2016-10-16","83"
"368",8,"2016-10-16","73"
"369",9,"2016-10-16","69"
"370",10,"2016-10-16","68"
"371",11,"2016-10-16","64"
"372",12,"2016-10-16","56"
"373",13,"2016-10-16","56"
"374",14,"2016-10-16","63"
"375",15,"2016-10-16","65"
"376",16,"2016-10-16","63"
"377",17,"2016-10-16","70"
"378",18,"2016-10-16","75"
"379",19,"2016-10-16","79"
"380",20,"2016-10-16","79"
"381",21,"2016-10-16","84"
"382",22,"2016-10-16","82"
"383",23,"2016-10-16","80"
"384",24,"2016-10-16","84"
"385",1,"2016-10-17","81"
"386",2,"2016-10-17","77"
"387",3,"2016-10-17","81"
"388",4,"2016-10-17","81"
"389",5,"2016-10-17","76"
"390",6,"2016-10-17","80"
"391",7,"2016-10-17","74"
"392",8,"2016-10-17","66"
"393",9,"2016-10-17","64"
"394",10,"2016-10-17","61"
"395",11,"2016-10-17","58"
"396",12,"2016-10-17","55"
"397",13,"2016-10-17","51"
"398",14,"2016-10-17","50"
"399",15,"2016-10-17","51"
"400",16,"2016-10-17","55"
"401",17,"2016-10-17","60"
"402",18,"2016-10-17","66"
"403",19,"2016-10-17","72"
"404",20,"2016-10-17","76"
"405",21,"2016-10-17","79"
"406",22,"2016-10-17","78"
"407",23,"2016-10-17","79"
"408",24,"2016-10-17","82"
"409",1,"2016-10-18","82"
"410",2,"2016-10-18","84"
"411",3,"2016-10-18","82"
"412",4,"2016-10-18","80"
"413",5,"2016-10-18","82"
"414",6,"2016-10-18","82"
"415",7,"2016-10-18","81"
"416",8,"2016-10-18","75"
"417",9,"2016-10-18","69"
"418",10,"2016-10-18","61"
"419",11,"2016-10-18","59"
"420",12,"2016-10-18","53"
"421",13,"2016-10-18","59"
"422",14,"2016-10-18","66"
"423",15,"2016-10-18","67"
"424",16,"2016-10-18","68"
"425",17,"2016-10-18","68"
"426",18,"2016-10-18","74"
"427",19,"2016-10-18","75"
"428",20,"2016-10-18","76"
"429",21,"2016-10-18","84"
"430",22,"2016-10-18","82"
"431",23,"2016-10-18","86"
"432",24,"2016-10-18","86"
"433",1,"2016-10-19","88"
"434",2,"2016-10-19","87"
"435",3,"2016-10-19","87"
"436",4,"2016-10-19","86"
"437",5,"2016-10-19","84"
"438",6,"2016-10-19","87"
"439",7,"2016-10-19","79"
"440",8,"2016-10-19","74"
"441",9,"2016-10-19","64"
"442",10,"2016-10-19","68"
"443",11,"2016-10-19","63"
"444",12,"2016-10-19","56"
"445",13,"2016-10-19","65"
"446",14,"2016-10-19","66"
"447",15,"2016-10-19","65"
"448",16,"2016-10-19","68"
"449",17,"2016-10-19","73"
"450",18,"2016-10-19","76"
"451",19,"2016-10-19","77"
"452",20,"2016-10-19","79"
"453",21,"2016-10-19","84"
"454",22,"2016-10-19","80"
"455",23,"2016-10-19","80"
"456",24,"2016-10-19","81"
"457",1,"2016-10-20","85"
"458",2,"2016-10-20","82"
"459",3,"2016-10-20","84"
"460",4,"2016-10-20","77"
"461",5,"2016-10-20","72"
"462",6,"2016-10-20","69"
"463",7,"2016-10-20","71"
"464",8,"2016-10-20","72"
"465",9,"2016-10-20","69"
"466",10,"2016-10-20","72"
"467",11,"2016-10-20","68"
"468",12,"2016-10-20","70"
"469",13,"2016-10-20","71"
"470",14,"2016-10-20","57"
"471",15,"2016-10-20","63"
"472",16,"2016-10-20","64"
"473",17,"2016-10-20","72"
"474",18,"2016-10-20","75"
"475",19,"2016-10-20","78"
"476",20,"2016-10-20","82"
"477",21,"2016-10-20","83"
"478",22,"2016-10-20","84"
"479",23,"2016-10-20","83"
"480",24,"2016-10-20","82"
"481",1,"2016-10-21","79"
"482",2,"2016-10-21","79"
"483",3,"2016-10-21","73"
"484",4,"2016-10-21","73"
"485",5,"2016-10-21","78"
"486",6,"2016-10-21","77"
"487",7,"2016-10-21","75"
"488",8,"2016-10-21","73"
"489",9,"2016-10-21","72"
"490",10,"2016-10-21","73"
"491",11,"2016-10-21","63"
"492",12,"2016-10-21","64"
"493",13,"2016-10-21","69"
"494",14,"2016-10-21","70"
"495",15,"2016-10-21","70"
"496",16,"2016-10-21","75"
"497",17,"2016-10-21","77"
"498",18,"2016-10-21","81"
"499",19,"2016-10-21","82"
"500",20,"2016-10-21","86"
"501",21,"2016-10-21","82"
"502",22,"2016-10-21","84"
"503",23,"2016-10-21","85"
"504",24,"2016-10-21","86"
"505",1,"2016-10-22","86"
"506",2,"2016-10-22","82"
"507",3,"2016-10-22","83"
"508",4,"2016-10-22","88"
"509",5,"2016-10-22","89"
"510",6,"2016-10-22","88"
"511",7,"2016-10-22","88"
"512",8,"2016-10-22","79"
"513",9,"2016-10-22","70"
"514",10,"2016-10-22","62"
"515",11,"2016-10-22","66"
"516",12,"2016-10-22","70"
"517",13,"2016-10-22","75"
"518",14,"2016-10-22","78"
"519",15,"2016-10-22","82"
"520",16,"2016-10-22","93"
"521",17,"2016-10-22","90"
"522",18,"2016-10-22","85"
"523",19,"2016-10-22","84"
"524",20,"2016-10-22","86"
"525",21,"2016-10-22","89"
"526",22,"2016-10-22","88"
"527",23,"2016-10-22","88"
"528",24,"2016-10-22","90"
"529",1,"2016-10-23","90"
"530",2,"2016-10-23","92"
"531",3,"2016-10-23","88"
"532",4,"2016-10-23","87"
"533",5,"2016-10-23","89"
"534",6,"2016-10-23","89"
"535",7,"2016-10-23","85"
"536",8,"2016-10-23","82"
"537",9,"2016-10-23","77"
"538",10,"2016-10-23","70"
"539",11,"2016-10-23","74"
"540",12,"2016-10-23","78"
"541",13,"2016-10-23","71"
"542",14,"2016-10-23","66"
"543",15,"2016-10-23","73"
"544",16,"2016-10-23","77"
"545",17,"2016-10-23","78"
"546",18,"2016-10-23","82"
"547",19,"2016-10-23","82"
"548",20,"2016-10-23","81"
"549",21,"2016-10-23","83"
"550",22,"2016-10-23","81"
"551",23,"2016-10-23","82"
"552",24,"2016-10-23","83"
"553",1,"2016-10-24","83"
"554",2,"2016-10-24","82"
"555",3,"2016-10-24","83"
"556",4,"2016-10-24","84"
"557",5,"2016-10-24","86"
"558",6,"2016-10-24","86"
"559",7,"2016-10-24","86"
"560",8,"2016-10-24","83"
"561",9,"2016-10-24","77"
"562",10,"2016-10-24","74"
"563",11,"2016-10-24","73"
"564",12,"2016-10-24","70"
"565",13,"2016-10-24","62"
"566",14,"2016-10-24","61"
"567",15,"2016-10-24","59"
"568",16,"2016-10-24","61"
"569",17,"2016-10-24","69"
"570",18,"2016-10-24","73"
"571",19,"2016-10-24","75"
"572",20,"2016-10-24","77"
"573",21,"2016-10-24","79"
"574",22,"2016-10-24","81"
"575",23,"2016-10-24","83"
"576",24,"2016-10-24","85"
"577",1,"2016-10-25","87"
"578",2,"2016-10-25","88"
"579",3,"2016-10-25","87"
"580",4,"2016-10-25","89"
"581",5,"2016-10-25","90"
"582",6,"2016-10-25","88"
"583",7,"2016-10-25","83"
"584",8,"2016-10-25","74"
"585",9,"2016-10-25","70"
"586",10,"2016-10-25","66"
"587",11,"2016-10-25","66"
"588",12,"2016-10-25","64"
"589",13,"2016-10-25","65"
"590",14,"2016-10-25","65"
"591",15,"2016-10-25","67"
"592",16,"2016-10-25","69"
"593",17,"2016-10-25","75"
"594",18,"2016-10-25","78"
"595",19,"2016-10-25","81"
"596",20,"2016-10-25","85"
"597",21,"2016-10-25","87"
"598",22,"2016-10-25","88"
"599",23,"2016-10-25","89"
"600",24,"2016-10-25","91"
"601",1,"2016-10-26","91"
"602",2,"2016-10-26","91"
"603",3,"2016-10-26","91"
"604",4,"2016-10-26","89"
"605",5,"2016-10-26","90"
"606",6,"2016-10-26","91"
"607",7,"2016-10-26","89"
"608",8,"2016-10-26","86"
"609",9,"2016-10-26","81"
"610",10,"2016-10-26","75"
"611",11,"2016-10-26","72"
"612",12,"2016-10-26","77"
"613",13,"2016-10-26","72"
"614",14,"2016-10-26","72"
"615",15,"2016-10-26","74"
"616",16,"2016-10-26","79"
"617",17,"2016-10-26","83"
"618",18,"2016-10-26","86"
"619",19,"2016-10-26","88"
"620",20,"2016-10-26","88"
"621",21,"2016-10-26","90"
"622",22,"2016-10-26","92"
"623",23,"2016-10-26","91"
"624",24,"2016-10-26","83"
"625",1,"2016-10-27","82"
"626",2,"2016-10-27","78"
"627",3,"2016-10-27","77"
"628",4,"2016-10-27","81"
"629",5,"2016-10-27","83"
"630",6,"2016-10-27","83"
"631",7,"2016-10-27","77"
"632",8,"2016-10-27","73"
"633",9,"2016-10-27","71"
"634",10,"2016-10-27","70"
"635",11,"2016-10-27","74"
"636",12,"2016-10-27","76"
"637",13,"2016-10-27","79"
"638",14,"2016-10-27","78"
"639",15,"2016-10-27","78"
"640",16,"2016-10-27","78"
"641",17,"2016-10-27","79"
"642",18,"2016-10-27","82"
"643",19,"2016-10-27","85"
"644",20,"2016-10-27","87"
"645",21,"2016-10-27","90"
"646",22,"2016-10-27","90"
"647",23,"2016-10-27","88"
"648",24,"2016-10-27","83"
"649",1,"2016-10-28","78"
"650",2,"2016-10-28","77"
"651",3,"2016-10-28","77"
"652",4,"2016-10-28","78"
"653",5,"2016-10-28","79"
"654",6,"2016-10-28","79"
"655",7,"2016-10-28","76"
"656",8,"2016-10-28","74"
"657",9,"2016-10-28","71"
"658",10,"2016-10-28","75"
"659",11,"2016-10-28","67"
"660",12,"2016-10-28","65"
"661",13,"2016-10-28","X"
"662",14,"2016-10-28","68"
"663",15,"2016-10-28","63"
"664",16,"2016-10-28","61"
"665",17,"2016-10-28","71"
"666",18,"2016-10-28","79"
"667",19,"2016-10-28","82"
"668",20,"2016-10-28","85"
"669",21,"2016-10-28","88"
"670",22,"2016-10-28","87"
"671",23,"2016-10-28","84"
"672",24,"2016-10-28","83"
"673",1,"2016-10-29","83"
"674",2,"2016-10-29","82"
"675",3,"2016-10-29","82"
"676",4,"2016-10-29","83"
"677",5,"2016-10-29","85"
"678",6,"2016-10-29","85"
"679",7,"2016-10-29","83"
"680",8,"2016-10-29","81"
"681",9,"2016-10-29","74"
"682",10,"2016-10-29","70"
"683",11,"2016-10-29","68"
"684",12,"2016-10-29","65"
"685",13,"2016-10-29","65"
"686",14,"2016-10-29","69"
"687",15,"2016-10-29","71"
"688",16,"2016-10-29","75"
"689",17,"2016-10-29","80"
"690",18,"2016-10-29","81"
"691",19,"2016-10-29","80"
"692",20,"2016-10-29","81"
"693",21,"2016-10-29","81"
"694",22,"2016-10-29","80"
"695",23,"2016-10-29","80"
"696",24,"2016-10-29","79"
"697",1,"2016-10-30","77"
"698",2,"2016-10-30","75"
"699",3,"2016-10-30","76"
"700",4,"2016-10-30","76"
"701",5,"2016-10-30","78"
"702",6,"2016-10-30","75"
"703",7,"2016-10-30","73"
"704",8,"2016-10-30","74"
"705",9,"2016-10-30","70"
"706",10,"2016-10-30","66"
"707",11,"2016-10-30","61"
"708",12,"2016-10-30","59"
"709",13,"2016-10-30","63"
"710",14,"2016-10-30","64"
"711",15,"2016-10-30","64"
"712",16,"2016-10-30","67"
"713",17,"2016-10-30","73"
"714",18,"2016-10-30","75"
"715",19,"2016-10-30","76"
"716",20,"2016-10-30","77"
"717",21,"2016-10-30","75"
"718",22,"2016-10-30","77"
"719",23,"2016-10-30","78"
"720",24,"2016-10-30","78"
"721",1,"2016-10-31","80"
"722",2,"2016-10-31","81"
"723",3,"2016-10-31","82"
"724",4,"2016-10-31","84"
"725",5,"2016-10-31","85"
"726",6,"2016-10-31","86"
"727",7,"2016-10-31","85"
"728",8,"2016-10-31","79"
"729",9,"2016-10-31","72"
"730",10,"2016-10-31","68"
"731",11,"2016-10-31","66"
"732",12,"2016-10-31","66"
"733",13,"2016-10-31","65"
"734",14,"2016-10-31","68"
"735",15,"2016-10-31","68"
"736",16,"2016-10-31","73"
"737",17,"2016-10-31","76"
"738",18,"2016-10-31","77"
"739",19,"2016-10-31","78"
"740",20,"2016-10-31","80"
"741",21,"2016-10-31","80"
"742",22,"2016-10-31","80"
"743",23,"2016-10-31","81"
"744",24,"2016-10-31","80"
"745",1,"2016-11-01","78"
"746",2,"2016-11-01","78"
"747",3,"2016-11-01","80"
"748",4,"2016-11-01","81"
"749",5,"2016-11-01","82"
"750",6,"2016-11-01","X"
"751",7,"2016-11-01","85"
"752",8,"2016-11-01","79"
"753",9,"2016-11-01","79"
"754",10,"2016-11-01","76"
"755",11,"2016-11-01","70"
"756",12,"2016-11-01","66"
"757",13,"2016-11-01","65"
"758",14,"2016-11-01","63"
"759",15,"2016-11-01","62"
"760",16,"2016-11-01","62"
"761",17,"2016-11-01","68"
"762",18,"2016-11-01","74"
"763",19,"2016-11-01","80"
"764",20,"2016-11-01","79"
"765",21,"2016-11-01","79"
"766",22,"2016-11-01","79"
"767",23,"2016-11-01","76"
"768",24,"2016-11-01","76"
"769",1,"2016-11-02","75"
"770",2,"2016-11-02","78"
"771",3,"2016-11-02","81"
"772",4,"2016-11-02","78"
"773",5,"2016-11-02","80"
"774",6,"2016-11-02","80"
"775",7,"2016-11-02","75"
"776",8,"2016-11-02","73"
"777",9,"2016-11-02","71"
"778",10,"2016-11-02","66"
"779",11,"2016-11-02","65"
"780",12,"2016-11-02","65"
"781",13,"2016-11-02","66"
"782",14,"2016-11-02","65"
"783",15,"2016-11-02","64"
"784",16,"2016-11-02","66"
"785",17,"2016-11-02","74"
"786",18,"2016-11-02","74"
"787",19,"2016-11-02","74"
"788",20,"2016-11-02","72"
"789",21,"2016-11-02","72"
"790",22,"2016-11-02","71"
"791",23,"2016-11-02","X"
"792",24,"2016-11-02","75"
"793",1,"2016-11-03","74"
"794",2,"2016-11-03","74"
"795",3,"2016-11-03","76"
"796",4,"2016-11-03","76"
"797",5,"2016-11-03","79"
"798",6,"2016-11-03","77"
"799",7,"2016-11-03","75"
"800",8,"2016-11-03","71"
"801",9,"2016-11-03","68"
"802",10,"2016-11-03","64"
"803",11,"2016-11-03","64"
"804",12,"2016-11-03","64"
"805",13,"2016-11-03","66"
"806",14,"2016-11-03","69"
"807",15,"2016-11-03","71"
"808",16,"2016-11-03","71"
"809",17,"2016-11-03","73"
"810",18,"2016-11-03","75"
"811",19,"2016-11-03","76"
"812",20,"2016-11-03","77"
"813",21,"2016-11-03","77"
"814",22,"2016-11-03","77"
"815",23,"2016-11-03","76"
"816",24,"2016-11-03","77"
"817",1,"2016-11-04","77"
"818",2,"2016-11-04","80"
"819",3,"2016-11-04","82"
"820",4,"2016-11-04","82"
"821",5,"2016-11-04","84"
"822",6,"2016-11-04","86"
"823",7,"2016-11-04","83"
"824",8,"2016-11-04","79"
"825",9,"2016-11-04","71"
"826",10,"2016-11-04","69"
"827",11,"2016-11-04","68"
"828",12,"2016-11-04","67"
"829",13,"2016-11-04","63"
"830",14,"2016-11-04","64"
"831",15,"2016-11-04","67"
"832",16,"2016-11-04","72"
"833",17,"2016-11-04","77"
"834",18,"2016-11-04","81"
"835",19,"2016-11-04","83"
"836",20,"2016-11-04","86"
"837",21,"2016-11-04","88"
"838",22,"2016-11-04","88"
"839",23,"2016-11-04","90"
"840",24,"2016-11-04","90"
"841",1,"2016-11-05","86"
"842",2,"2016-11-05","82"
"843",3,"2016-11-05","81"
"844",4,"2016-11-05","84"
"845",5,"2016-11-05","83"
"846",6,"2016-11-05","82"
"847",7,"2016-11-05","79"
"848",8,"2016-11-05","72"
"849",9,"2016-11-05","70"
"850",10,"2016-11-05","62"
"851",11,"2016-11-05","57"
"852",12,"2016-11-05","64"
"853",13,"2016-11-05","62"
"854",14,"2016-11-05","59"
"855",15,"2016-11-05","62"
"856",16,"2016-11-05","66"
"857",17,"2016-11-05","70"
"858",18,"2016-11-05","75"
"859",19,"2016-11-05","77"
"860",20,"2016-11-05","84"
"861",21,"2016-11-05","86"
"862",22,"2016-11-05","82"
"863",23,"2016-11-05","88"
"864",24,"2016-11-05","79"
"865",1,"2016-11-06","72"
"866",2,"2016-11-06","73"
"867",3,"2016-11-06","69"
"868",4,"2016-11-06","70"
"869",5,"2016-11-06","69"
"870",6,"2016-11-06","68"
"871",7,"2016-11-06","64"
"872",8,"2016-11-06","62"
"873",9,"2016-11-06","55"
