"","Hour","variable","value"
"213",21,"2017-01-25",""
"214",22,"2017-01-25",""
"215",23,"2017-01-25",""
"216",24,"2017-01-25",""
"217",1,"2017-01-26",""
"218",2,"2017-01-26",""
"219",3,"2017-01-26",""
"220",4,"2017-01-26",""
"221",5,"2017-01-26",""
"222",6,"2017-01-26",""
"223",7,"2017-01-26",""
"224",8,"2017-01-26",""
"225",9,"2017-01-26",""
"226",10,"2017-01-26",""
"227",11,"2017-01-26",""
"228",12,"2017-01-26",""
"229",13,"2017-01-26",""
"230",14,"2017-01-26",""
"231",15,"2017-01-26",""
"232",16,"2017-01-26",""
"233",17,"2017-01-26",""
"234",18,"2017-01-26",""
"235",19,"2017-01-26",""
"236",20,"2017-01-26",""
"237",21,"2017-01-26",""
"238",22,"2017-01-26",""
"239",23,"2017-01-26",""
"240",24,"2017-01-26",""
"241",1,"2017-01-27",""
"242",2,"2017-01-27",""
"243",3,"2017-01-27",""
"244",4,"2017-01-27",""
"245",5,"2017-01-27",""
"246",6,"2017-01-27",""
"247",7,"2017-01-27",""
"248",8,"2017-01-27",""
"249",9,"2017-01-27",""
"250",10,"2017-01-27",""
"251",11,"2017-01-27",""
"252",12,"2017-01-27",""
"253",13,"2017-01-27",""
"254",14,"2017-01-27",""
"255",15,"2017-01-27",""
"256",16,"2017-01-27",""
"257",17,"2017-01-27",""
"258",18,"2017-01-27",""
"259",19,"2017-01-27",""
"260",20,"2017-01-27",""
"261",21,"2017-01-27",""
"262",22,"2017-01-27",""
"263",23,"2017-01-27",""
"264",24,"2017-01-27",""
"265",1,"2017-01-28",""
"266",2,"2017-01-28",""
"267",3,"2017-01-28",""
"268",4,"2017-01-28",""
"269",5,"2017-01-28",""
"270",6,"2017-01-28",""
"271",7,"2017-01-28",""
"272",8,"2017-01-28",""
"273",9,"2017-01-28",""
"274",10,"2017-01-28",""
"275",11,"2017-01-28",""
"276",12,"2017-01-28",""
"277",13,"2017-01-28",""
"278",14,"2017-01-28",""
"279",15,"2017-01-28",""
"280",16,"2017-01-28",""
"281",17,"2017-01-28",""
"282",18,"2017-01-28",""
"283",19,"2017-01-28",""
"284",20,"2017-01-28",""
"285",21,"2017-01-28",""
"286",22,"2017-01-28",""
"287",23,"2017-01-28",""
"288",24,"2017-01-28",""
"289",1,"2017-01-29",""
"290",2,"2017-01-29",""
"291",3,"2017-01-29",""
"292",4,"2017-01-29",""
"293",5,"2017-01-29",""
"294",6,"2017-01-29",""
"295",7,"2017-01-29",""
"296",8,"2017-01-29",""
"297",9,"2017-01-29",""
"298",10,"2017-01-29",""
"299",11,"2017-01-29",""
"300",12,"2017-01-29",""
"301",13,"2017-01-29",""
"302",14,"2017-01-29",""
"303",15,"2017-01-29",""
"304",16,"2017-01-29",""
"305",17,"2017-01-29",""
"306",18,"2017-01-29",""
"307",19,"2017-01-29",""
"308",20,"2017-01-29",""
"309",21,"2017-01-29",""
"310",22,"2017-01-29",""
"311",23,"2017-01-29",""
"312",24,"2017-01-29",""
"313",1,"2017-01-30",""
"314",2,"2017-01-30",""
"315",3,"2017-01-30",""
"316",4,"2017-01-30",""
"317",5,"2017-01-30",""
"318",6,"2017-01-30",""
"319",7,"2017-01-30",""
"320",8,"2017-01-30",""
"321",9,"2017-01-30",""
"322",10,"2017-01-30",""
"323",11,"2017-01-30",""
"324",12,"2017-01-30",""
"325",13,"2017-01-30",""
"326",14,"2017-01-30",""
"327",15,"2017-01-30",""
"328",16,"2017-01-30",""
"329",17,"2017-01-30",""
"330",18,"2017-01-30",""
"331",19,"2017-01-30",""
"332",20,"2017-01-30",""
"333",21,"2017-01-30",""
"334",22,"2017-01-30",""
"335",23,"2017-01-30",""
"336",24,"2017-01-30",""
"337",1,"2017-01-31",""
"338",2,"2017-01-31",""
"339",3,"2017-01-31",""
"340",4,"2017-01-31",""
"341",5,"2017-01-31",""
"342",6,"2017-01-31",""
"343",7,"2017-01-31",""
"344",8,"2017-01-31",""
"345",9,"2017-01-31",""
"346",10,"2017-01-31",""
"347",11,"2017-01-31",""
"348",12,"2017-01-31",""
"349",13,"2017-01-31",""
"350",14,"2017-01-31",""
"351",15,"2017-01-31",""
"352",16,"2017-01-31",""
"353",17,"2017-01-31",""
"354",18,"2017-01-31",""
"355",19,"2017-01-31",""
"356",20,"2017-01-31",""
"357",21,"2017-01-31",""
"358",22,"2017-01-31",""
"359",23,"2017-01-31",""
"360",24,"2017-01-31",""
"361",1,"2017-02-01",""
"362",2,"2017-02-01",""
"363",3,"2017-02-01",""
"364",4,"2017-02-01",""
"365",5,"2017-02-01",""
"366",6,"2017-02-01",""
"367",7,"2017-02-01",""
"368",8,"2017-02-01",""
"369",9,"2017-02-01",""
"370",10,"2017-02-01",""
"371",11,"2017-02-01",""
"372",12,"2017-02-01",""
"373",13,"2017-02-01",""
"374",14,"2017-02-01",""
"375",15,"2017-02-01",""
"376",16,"2017-02-01",""
"377",17,"2017-02-01",""
"378",18,"2017-02-01",""
"379",19,"2017-02-01",""
"380",20,"2017-02-01",""
"381",21,"2017-02-01",""
"382",22,"2017-02-01",""
"383",23,"2017-02-01",""
"384",24,"2017-02-01",""
"385",1,"2017-02-02",""
"386",2,"2017-02-02",""
"387",3,"2017-02-02",""
"388",4,"2017-02-02",""
"389",5,"2017-02-02",""
"390",6,"2017-02-02",""
"391",7,"2017-02-02",""
"392",8,"2017-02-02",""
"393",9,"2017-02-02",""
"394",10,"2017-02-02",""
"395",11,"2017-02-02",""
"396",12,"2017-02-02",""
"397",13,"2017-02-02",""
"398",14,"2017-02-02",""
"399",15,"2017-02-02",""
"400",16,"2017-02-02",""
"401",17,"2017-02-02",""
"402",18,"2017-02-02",""
"403",19,"2017-02-02",""
"404",20,"2017-02-02",""
"405",21,"2017-02-02",""
"406",22,"2017-02-02",""
"407",23,"2017-02-02",""
"408",24,"2017-02-02",""
"409",1,"2017-02-03",""
"410",2,"2017-02-03",""
"411",3,"2017-02-03",""
"412",4,"2017-02-03",""
"413",5,"2017-02-03",""
"414",6,"2017-02-03",""
"415",7,"2017-02-03",""
"416",8,"2017-02-03",""
"417",9,"2017-02-03",""
"418",10,"2017-02-03",""
"419",11,"2017-02-03",""
"420",12,"2017-02-03",""
"421",13,"2017-02-03",""
"422",14,"2017-02-03",""
"423",15,"2017-02-03",""
"424",16,"2017-02-03",""
"425",17,"2017-02-03",""
"426",18,"2017-02-03",""
"427",19,"2017-02-03",""
"428",20,"2017-02-03",""
"429",21,"2017-02-03",""
"430",22,"2017-02-03",""
"431",23,"2017-02-03",""
"432",24,"2017-02-03",""
"433",1,"2017-02-04",""
"434",2,"2017-02-04",""
"435",3,"2017-02-04",""
"436",4,"2017-02-04",""
"437",5,"2017-02-04",""
"438",6,"2017-02-04",""
"439",7,"2017-02-04",""
"440",8,"2017-02-04",""
"441",9,"2017-02-04",""
"442",10,"2017-02-04",""
"443",11,"2017-02-04",""
"444",12,"2017-02-04",""
"445",13,"2017-02-04",""
"446",14,"2017-02-04",""
"447",15,"2017-02-04",""
"448",16,"2017-02-04",""
"449",17,"2017-02-04",""
"450",18,"2017-02-04",""
"451",19,"2017-02-04",""
"452",20,"2017-02-04",""
"453",21,"2017-02-04",""
"454",22,"2017-02-04",""
"455",23,"2017-02-04",""
"456",24,"2017-02-04",""
"457",1,"2017-02-05",""
"458",2,"2017-02-05",""
"459",3,"2017-02-05",""
"460",4,"2017-02-05",""
"461",5,"2017-02-05",""
"462",6,"2017-02-05",""
"463",7,"2017-02-05",""
"464",8,"2017-02-05",""
"465",9,"2017-02-05",""
"466",10,"2017-02-05",""
"467",11,"2017-02-05",""
"468",12,"2017-02-05",""
"469",13,"2017-02-05",""
"470",14,"2017-02-05",""
"471",15,"2017-02-05",""
"472",16,"2017-02-05",""
"473",17,"2017-02-05",""
"474",18,"2017-02-05",""
"475",19,"2017-02-05",""
"476",20,"2017-02-05",""
"477",21,"2017-02-05",""
"478",22,"2017-02-05",""
"479",23,"2017-02-05",""
"480",24,"2017-02-05",""
"481",1,"2017-02-06",""
"482",2,"2017-02-06",""
"483",3,"2017-02-06",""
"484",4,"2017-02-06",""
"485",5,"2017-02-06",""
"486",6,"2017-02-06",""
"487",7,"2017-02-06",""
"488",8,"2017-02-06",""
"489",9,"2017-02-06",""
"490",10,"2017-02-06",""
"491",11,"2017-02-06",""
"492",12,"2017-02-06",""
"493",13,"2017-02-06",""
"494",14,"2017-02-06",""
"495",15,"2017-02-06",""
"496",16,"2017-02-06",""
"497",17,"2017-02-06",""
"498",18,"2017-02-06",""
"499",19,"2017-02-06",""
"500",20,"2017-02-06",""
"501",21,"2017-02-06",""
"502",22,"2017-02-06",""
"503",23,"2017-02-06",""
"504",24,"2017-02-06",""
"505",1,"2017-02-07",""
"506",2,"2017-02-07",""
"507",3,"2017-02-07",""
"508",4,"2017-02-07",""
"509",5,"2017-02-07",""
"510",6,"2017-02-07",""
"511",7,"2017-02-07",""
"512",8,"2017-02-07",""
"513",9,"2017-02-07",""
"514",10,"2017-02-07",""
"515",11,"2017-02-07",""
"516",12,"2017-02-07",""
"517",13,"2017-02-07",""
"518",14,"2017-02-07",""
"519",15,"2017-02-07",""
"520",16,"2017-02-07",""
"521",17,"2017-02-07",""
"522",18,"2017-02-07",""
"523",19,"2017-02-07",""
"524",20,"2017-02-07",""
"525",21,"2017-02-07",""
"526",22,"2017-02-07",""
"527",23,"2017-02-07",""
"528",24,"2017-02-07",""
"529",1,"2017-02-08",""
"530",2,"2017-02-08",""
"531",3,"2017-02-08",""
"532",4,"2017-02-08",""
"533",5,"2017-02-08",""
"534",6,"2017-02-08",""
"535",7,"2017-02-08",""
"536",8,"2017-02-08",""
"537",9,"2017-02-08",""
"538",10,"2017-02-08",""
"539",11,"2017-02-08",""
"540",12,"2017-02-08",""
"541",13,"2017-02-08",""
"542",14,"2017-02-08",""
"543",15,"2017-02-08",""
"544",16,"2017-02-08",""
"545",17,"2017-02-08",""
"546",18,"2017-02-08",""
"547",19,"2017-02-08",""
"548",20,"2017-02-08",""
"549",21,"2017-02-08",""
"550",22,"2017-02-08",""
"551",23,"2017-02-08",""
"552",24,"2017-02-08",""
"553",1,"2017-02-09",""
"554",2,"2017-02-09",""
"555",3,"2017-02-09",""
"556",4,"2017-02-09",""
"557",5,"2017-02-09",""
"558",6,"2017-02-09",""
"559",7,"2017-02-09",""
"560",8,"2017-02-09",""
"561",9,"2017-02-09",""
"562",10,"2017-02-09",""
"563",11,"2017-02-09",""
"564",12,"2017-02-09",""
"565",13,"2017-02-09",""
"566",14,"2017-02-09",""
"567",15,"2017-02-09",""
"568",16,"2017-02-09",""
"569",17,"2017-02-09",""
"570",18,"2017-02-09",""
"571",19,"2017-02-09",""
"572",20,"2017-02-09",""
"573",21,"2017-02-09",""
"574",22,"2017-02-09",""
"575",23,"2017-02-09",""
"576",24,"2017-02-09",""
"577",1,"2017-02-10",""
"578",2,"2017-02-10",""
"579",3,"2017-02-10",""
"580",4,"2017-02-10",""
"581",5,"2017-02-10",""
"582",6,"2017-02-10",""
"583",7,"2017-02-10",""
"584",8,"2017-02-10",""
"585",9,"2017-02-10",""
"586",10,"2017-02-10",""
"587",11,"2017-02-10",""
"588",12,"2017-02-10",""
"589",13,"2017-02-10",""
"590",14,"2017-02-10",""
"591",15,"2017-02-10",""
"592",16,"2017-02-10",""
"593",17,"2017-02-10",""
"594",18,"2017-02-10",""
"595",19,"2017-02-10",""
"596",20,"2017-02-10",""
"597",21,"2017-02-10",""
"598",22,"2017-02-10",""
"599",23,"2017-02-10",""
"600",24,"2017-02-10",""
"601",1,"2017-02-11",""
"602",2,"2017-02-11",""
"603",3,"2017-02-11",""
"604",4,"2017-02-11",""
"605",5,"2017-02-11",""
"606",6,"2017-02-11",""
"607",7,"2017-02-11",""
"608",8,"2017-02-11",""
"609",9,"2017-02-11",""
"610",10,"2017-02-11",""
"611",11,"2017-02-11",""
"612",12,"2017-02-11",""
"613",13,"2017-02-11",""
"614",14,"2017-02-11",""
"615",15,"2017-02-11",""
"616",16,"2017-02-11",""
"617",17,"2017-02-11",""
"618",18,"2017-02-11",""
"619",19,"2017-02-11",""
"620",20,"2017-02-11",""
"621",21,"2017-02-11",""
"622",22,"2017-02-11",""
"623",23,"2017-02-11",""
"624",24,"2017-02-11",""
