"","time","rf","Press","temperture","Hum"
"1",2019-03-24 01:00:00,"...","...","...","..."
"2",2019-03-24 02:00:00,"...","...","...","..."
"3",2019-03-24 03:00:00,"...","...","...","..."
"4",2019-03-24 04:00:00,"...","...","...","..."
"5",2019-03-24 05:00:00,"...","...","...","..."
"6",2019-03-24 06:00:00,"...","...","...","..."
"7",2019-03-24 07:00:00,"...","...","...","..."
"8",2019-03-24 08:00:00,"...","...","...","..."
"9",2019-03-24 09:00:00,"...","...","...","..."
"10",2019-03-24 10:00:00,"...","...","...","..."
"11",2019-03-24 11:00:00,"...","...","...","..."
"12",2019-03-24 12:00:00,"...","...","...","..."
"13",2019-03-24 13:00:00,"...","...","...","..."
"14",2019-03-24 14:00:00,"...","...","...","..."
"15",2019-03-24 15:00:00,"...","...","...","..."
"16",2019-03-24 16:00:00,"...","...","...","..."
"17",2019-03-24 17:00:00,"...","...","...","..."
"18",2019-03-24 18:00:00,"...","...","...","..."
"19",2019-03-24 19:00:00,"...","...","...","..."
"20",2019-03-24 20:00:00,"...","...","...","..."
"21",2019-03-24 21:00:00,"...","...","...","..."
"22",2019-03-24 22:00:00,"...","...","...","..."
"23",2019-03-24 23:00:00,"...","...","...","..."
"24",2019-03-25 00:00:00,"...","...","...","..."
